str-exon	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld	CHROM_START	causal_STR	exon_STR	hg19_START
chr3_128484635-ENSG00000179348.11_5	GATA2	102	3	0.7920873892752794	-0.0279720026430463	0.1057371856377355	0.2470223935995552	0.1317616278006073	0.1129339889385133	0.7920873892752794	1.0	False	Uterus	100	chr3_128484637	True	False	chr3_128203480
chr3_128484635-ENSG00000179348.11_3	GATA2	100	3	0.1674229876456077	-0.1357393243762468	0.097345303061895	0.4891457765071525	0.0829085541243513	0.1192609679058684	0.1674229876456077	0.8991244672581157	False	Uterus	100	chr3_128484637	True	False	chr3_128203480
chr3_128484635-ENSG00000179348.11_2	GATA2	100	3	0.7922815039699705	-0.0248295094070193	0.0939388542453668	0.8307564003483738	0.0236164491950589	0.1101007689571992	1.0	1.0	False	Uterus	100	chr3_128484637	True	False	chr3_128203480
chr1_150579759-ENSG00000143384.12_2	MCL1	104	7	0.2663873286735737	0.1074673686103072	0.0959919020834461	0.0145096455921526	0.2735688315725472	0.1093855984944623	0.7991619860207211	1.0	False	Uterus	100	chr1_150579759	True	False	chr1_150552235
chr19_55051418-ENSG00000160439.15_8	RDH13	129	5	0.3744984664154508	-0.0919308521292747	0.1030628044941937	0.1467255233825035	-0.1469959311169972	0.1005218165183875	1.0	1.0	False	Spleen	100	chr19_55051422	True	False	chr19_55562790
chr19_55051418-ENSG00000160439.15_10	RDH13	132	5	0.3456696708767758	-0.0878973959351883	0.0927889632908704	0.5326417249162008	0.0714947407052506	0.114200011457481	1.0	1.0	False	Spleen	100	chr19_55051422	True	False	chr19_55562790
chr19_55051418-ENSG00000160439.15_13	RDH13	132	5	0.2825311219651665	-0.0949897033588583	0.0879377084609281	0.374173381163274	-0.0966334378215404	0.1082744692416535	1.0	1.0	False	Spleen	100	chr19_55051422	True	False	chr19_55562790
chr19_49525050-ENSG00000142552.7_4	RCN3	166	3	0.6852912117742755	-0.0405170269579633	0.0997702501137427	0.3480884398783859	-0.0934155333848063	0.0992212104246531	1.0	1.0	False	Spleen	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_10	FCGRT	166	3	0.4567204681781605	-0.064737686094899	0.0867398189869552	0.4313792589317907	0.0753145360033433	0.0954398106975294	0.913440936356321	1.0	False	Spleen	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_9	FCGRT	166	3	0.4277272975611442	0.067739753688053	0.0851625919214763	0.3526242865742927	-0.0880284068864836	0.0943865105127088	0.8554545951222885	1.0	False	Spleen	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_8	FCGRT	166	3	0.0524171951129971	-0.1021245974425365	0.0521990139515092	0.2486021483067383	0.109765381024196	0.0947389084176279	0.1048343902259942	0.949470685593621	False	Spleen	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_7	FCGRT	166	3	0.3550582501798912	-0.057654231910988	0.0621328515079412	0.7251700735189666	0.0349827238874386	0.0993068499862546	0.7101165003597825	1.0	False	Spleen	100	chr19_49525050	True	True	chr19_50028307
chr19_40795370-ENSG00000269858.5_4	EGLN2	165	8	0.1113097000200792	0.1179996930315285	0.0736302068289463	0.5074794460327701	0.0597881200304248	0.0899746525047412	0.2226194000401585	1.0	False	Spleen	100	chr19_40795370	True	False	chr19_41301275
chr19_40795370-ENSG00000167578.17_8	RAB4B	165	8	0.3024574689515434	-0.067779117972435	0.06548411483697	0.9891248116986736	-0.0012713701474597	0.0931054134513353	1.0	1.0	False	Spleen	100	chr19_40795370	True	False	chr19_41301275
chr19_3466223-ENSG00000141905.17_12	NFIC	136	6	0.6736054861282159	-0.0400768700355868	0.0948914132769137	0.6351901274138403	-0.0443787456437742	0.0932776556200382	1.0	1.0	False	Spleen	100	chr19_3466224	True	True	chr19_3466222
chr18_69868804-ENSG00000150637.8_10	CD226	147	8	0.3742324543000203	-0.0994921392782638	0.1115510060695785	0.2072559918229604	-0.136079570654577	0.1073190712403224	1.0	1.0	False	Spleen	100	chr18_69868804	True	False	chr18_67536040
chr17_81101636-ENSG00000175866.15_28	BAIAP2	164	3	0.1215690841320819	0.1202688895070383	0.0772004152803357	0.5188727121505651	-0.0560984109085128	0.0867382927766182	0.1215690841320819	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_27	BAIAP2	164	3	0.1792030298457256	-0.1141294298266971	0.0845326511708863	0.6265390997758696	-0.0414118339063321	0.0849118253593225	0.1792030298457256	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_26	BAIAP2	164	3	0.1534002073593838	-0.1220580045036917	0.0850232850609423	0.2908027104114784	-0.0886089428943744	0.0835573185355937	0.3068004147187676	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_25	BAIAP2	164	3	0.1836963037151334	-0.1121273107847815	0.0839145317320892	0.8371685112942532	0.0180364255650396	0.0875946213660616	0.3673926074302668	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_24	BAIAP2	164	3	0.1695785096570671	-0.1156585685424869	0.0837599475950181	0.2699090321928827	-0.083765648713352	0.0756175375001908	0.3391570193141343	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_23	BAIAP2	164	3	0.1951439452732207	-0.1091784375957457	0.0838624778682649	0.5792629508535314	0.0455641389545734	0.0819812875032792	0.3902878905464415	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_22	BAIAP2	164	3	0.1078192440598293	-0.1363235573205782	0.0842197399031389	0.2748884975682996	-0.0967083806226372	0.0882166805884036	0.2156384881196586	1.0	False	Spleen	100	chr17_81101636	True	False	chr17_79075436
chr17_78402398-ENSG00000087157.18_5	PGS1	141	11	0.5005098681199984	-0.0642281771744279	0.0950343476888947	0.5679916495618071	-0.0543935065598675	0.0949812427404951	1.0	1.0	False	Spleen	100	chr17_78402398	True	False	chr17_76398479
chr17_78402398-ENSG00000087157.18_4	PGS1	141	11	0.5717908510886335	-0.053960375130962	0.0951587706929291	0.5121670544112444	0.0622295725662904	0.0946417390278211	1.0	1.0	False	Spleen	100	chr17_78402398	True	False	chr17_76398479
chr17_78129115-ENSG00000167895.14_10	TMC8	132	9	0.080428823012698	-0.118817779425969	0.067309285577274	0.1883632429109666	-0.1307878604898642	0.0987790134957997	0.2412864690380941	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000167895.14_3	TMC8	132	9	0.1589373079722536	-0.0820256280193127	0.0578159638157352	0.5009922844592651	-0.0686591112505343	0.1016774063642832	0.7946865398612684	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_17	TMC6	132	9	0.0831663182414948	-0.088121494554209	0.0503761555652162	0.5603008459806237	0.0589453353950978	0.1008894581433718	0.2494989547244845	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_16	TMC6	132	9	0.0848391234755409	-0.090152178179458	0.0518200525884992	0.7268323258495154	0.0344296449072942	0.0982925517182882	0.2545173704266229	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_15	TMC6	132	9	0.096810964038048	-0.0833716917783051	0.0497591713147636	0.6165037811772078	0.0432239238297434	0.0860509034652245	0.290432892114144	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_10	TMC6	132	9	0.0067192011935761	0.2049604085563517	0.0741179398731921	0.6370925242008577	0.046153028456023	0.0975453965265197	0.0268768047743044	0.4652196795143639	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_5	TMC6	132	9	0.2450681656593265	-0.0805760442740432	0.068929893649778	0.021647056020881	-0.2277343328995386	0.0976852922140582	1.0	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_4	TMC6	132	9	0.0011535761671606	-0.2515190674918467	0.0752626966190485	0.5432134497086281	-0.0605020420643913	0.0991919857431817	0.0057678808358031	0.16137466600559	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_2	TMC6	132	9	0.7921498467917529	-0.0227416459334168	0.0860800033977799	0.3874765223561464	0.085391190482407	0.0983983041799062	1.0	1.0	False	Spleen	100	chr17_78129117	True	False	chr17_76125198
chr17_40177496-ENSG00000108352.11_2	RAPGEFL1	157	3	0.7692387623064372	0.0250866194251154	0.0853331948978137	0.3987605393122208	0.0764451193139908	0.0902940606715963	1.0	1.0	False	Spleen	100	chr17_40177499	False	True	chr17_38333752
chr17_40021072-ENSG00000008838.19_28	MED24	164	4	0.0377518005687137	0.1667137280153154	0.0794675025631218	0.1622989820796421	-0.1246283055576312	0.08870645858933	0.1510072022748551	1.0	False	Spleen	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_27	MED24	164	4	0.7943950903683008	-0.0194730323755024	0.0745761460223546	0.6565549808823197	-0.0394282338557845	0.0884739401129386	1.0	1.0	False	Spleen	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_19	MED24	164	4	0.1099409801142618	0.1300544702460341	0.0808345807405125	0.2452450956357415	0.1005028054556112	0.086122026909698	0.5497049005713093	1.0	False	Spleen	100	chr17_40021072	True	False	chr17_38177325
chr17_39685490-ENSG00000161395.13_4	PGAP3	131	5	0.7774903599469021	0.0278043648525584	0.0981356812278334	0.7952816294849013	-0.0252126778453631	0.096925227941679	0.7774903599469021	1.0	False	Spleen	100	chr17_39685492	True	False	chr17_37841745
chr17_39685490-ENSG00000161395.13_3	PGAP3	130	5	0.5459860632701198	-0.0549262728820255	0.09066865774733	0.0127645714283843	-0.2378763270658477	0.0938542750626868	0.5459860632701198	1.0	False	Spleen	100	chr17_39685492	True	False	chr17_37841745
chr16_88733965-ENSG00000103335.21_25	PIEZO1	163	5	0.1684733925037719	-0.1028819738707941	0.0743099466976368	0.3421088244351926	0.0791975383531962	0.0830736989053785	0.5054201775113157	1.0	False	Spleen	100	chr16_88733965	False	True	chr16_88800373
chr16_67195891-ENSG00000205250.8_5	E2F4	152	3	0.0273314164872642	-0.2061856965076966	0.0923376439995938	0.7373780745275911	0.0338350685804311	0.1006772510437804	0.0546628329745285	0.7033731772934116	False	Spleen	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000205250.8_4	E2F4	152	3	0.0277169048555989	-0.2021618535104609	0.090765492867607	0.5673166532391029	-0.0551529307823443	0.0961640657395385	0.0554338097111978	0.7088768044498632	False	Spleen	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000205250.8_2	E2F4	152	3	0.2057998450356793	-0.0604369834972925	0.0475202489315545	0.6112120777892177	0.0508826570665729	0.0998431348337638	0.4115996900713587	1.0	False	Spleen	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000179044.15_6	EXOC3L1	152	3	0.0893923234094161	0.0927643804638996	0.0541875067660536	0.7338492850103064	0.0346189244168424	0.101590484486363	0.1787846468188322	1.0	False	Spleen	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000179044.15_4	EXOC3L1	152	3	0.5808721673143533	0.0417899095457829	0.0754936782599404	0.7227108188677824	-0.0358441798685895	0.100788267328835	1.0	1.0	False	Spleen	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000179044.15_3	EXOC3L1	152	3	0.5966182385657249	0.0390942794922187	0.073675530602155	0.8075651143835887	0.0245128628408566	0.1004275416111274	1.0	1.0	False	Spleen	100	chr16_67195891	True	True	chr16_67229794
chr15_63071202-ENSG00000140416.19_15	TPM1	166	6	0.82348739910301	0.0144650560400859	0.0647254104676304	0.1012416063586983	-0.1483082574083818	0.0898946216411697	1.0	1.0	False	Spleen	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_14	TPM1	166	6	0.4771559147808654	0.0416139793203666	0.0583798754755612	0.0031674015153701	-0.2535386072173213	0.0844179050506971	1.0	1.0	False	Spleen	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_13	TPM1	166	6	0.5103966582316211	0.0405644373837985	0.0614686456003687	0.3362746049038947	0.0794986128058687	0.0823912009405033	1.0	1.0	False	Spleen	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_12	TPM1	166	6	0.9300403700777552	0.004371895158374	0.0497069982543436	0.339467349671763	0.0874170462039921	0.0912004929289325	1.0	1.0	False	Spleen	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_9	TPM1	166	6	0.7070516235629607	0.028593514836168	0.0759271854361046	0.8261066512525266	0.0192088253241468	0.0872683013816691	1.0	1.0	False	Spleen	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_8	TPM1	166	6	0.7530569919548762	-0.0253182620491419	0.0803158530292296	0.4719945079056143	-0.0613112751732135	0.0850122349728826	1.0	1.0	False	Spleen	100	chr15_63071203	True	True	chr15_63363402
chr14_103425240-ENSG00000075413.17_6	MARK3	157	8	0.5991886923166071	0.0459401841624863	0.0871961924039746	0.6077524927256546	0.0451542910616721	0.087757678761297	0.5991886923166071	1.0	False	Spleen	100	chr14_103425240	True	False	chr14_103891577
chr12_102415239-ENSG00000017427.15_5	IGF1	162	4	0.0852119034895901	0.1324214938784005	0.0763703630735302	0.50081377099782	-0.0584870949445624	0.0866442205278875	0.0852119034895901	0.8740763921800252	False	Spleen	100	chr12_102415239	True	False	chr12_102809017
chr12_51008215-ENSG00000110911.14_11	SLC11A2	134	9	0.3878155473351032	0.0865625454247784	0.0998274017799562	0.7321428793692606	0.036496492857655	0.1063506405213595	0.7756310946702064	1.0	False	Spleen	100	chr12_51008215	True	True	chr12_51401998
chr12_51008215-ENSG00000110911.14_10	SLC11A2	137	9	0.5181702326584677	0.0628868466341481	0.0970092614984431	0.4012167612496359	0.0833371281710536	0.0988912940397184	1.0	1.0	False	Spleen	100	chr12_51008215	True	True	chr12_51401998
chr12_51008215-ENSG00000110911.14_8	SLC11A2	128	9	0.4335990514815241	0.0793612720873289	0.1009446220657796	0.8490758452373102	0.0204116536069546	0.106986889198288	1.0	1.0	False	Spleen	100	chr12_51008215	True	True	chr12_51401998
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	151	3	0.0723132366075296	0.1575527329607765	0.0869209792868472	0.9658893766609884	0.0041884770369914	0.0977455506340271	0.1446264732150593	1.0	False	Spleen	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	151	3	0.0460057475388237	0.1761707155141255	0.0874045291109868	0.6945965346391549	0.0374841864772458	0.0952487325448659	0.0920114950776474	0.905222218261071	False	Spleen	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	151	3	2.884596141940074e-10	-0.5368878260555466	0.0782487057022034	0.9012428330559296	-0.0115879746926953	0.093191523727219	2.884596141940074e-10	6.101053161127203e-08	True	Spleen	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	151	3	0.743949186315696	-0.0293379805444436	0.0896204975959254	0.7571290426985819	0.0280280601855276	0.0904314386454599	0.743949186315696	1.0	False	Spleen	100	chr11_126411153	True	False	chr11_126281048
chr9_120813367-ENSG00000095261.13_10	PSMD5	147	8	0.1850712680955102	0.1251448183811933	0.0938851409335025	0.9222785097230628	-0.0092351854053546	0.0944588375936842	0.1850712680955102	1.0	False	Spleen	100	chr9_120813371	True	False	chr9_123575649
chr6_34237683-ENSG00000186577.12_3	C6orf1	157	3	0.0082647757661944	-0.2320052379972693	0.0864996653893325	0.7730517846937087	-0.0273505446301356	0.0946428769905566	0.0247943272985833	0.4434510640353298	False	Spleen	100	chr6_34237683	True	False	chr6_34205460
chr5_141573990-ENSG00000131504.15_8	DIAPH1	138	4	0.2650064939613373	-0.0838447624865399	0.0748417335307568	0.1637228563513069	-0.1298630850849334	0.0926308637924772	0.5300129879226746	1.0	False	Spleen	100	chr5_141573990	True	True	chr5_140953557
chr3_171780542-ENSG00000075651.15_7	PLD1	156	6	0.0058730622214473	-0.2031802294657721	0.0725291746098844	0.698998531364852	-0.0353286182428423	0.0911622922144196	0.0117461244428947	0.2707951529064956	False	Spleen	100	chr3_171780542	True	False	chr3_171498332
chr3_141987266-ENSG00000114126.17_11	TFDP2	128	8	0.7826029326264905	-0.0266897070498459	0.0964694905232673	0.8074197011307995	-0.0240454256281921	0.0983870230377646	1.0	1.0	False	Spleen	100	chr3_141987266	True	False	chr3_141706108
chr3_128484635-ENSG00000179348.11_5	GATA2	154	3	0.6182694395946889	0.0471915663080528	0.0944716874410117	0.980211496921472	0.002244046218129	0.0902940134056384	0.6182694395946889	1.0	False	Spleen	100	chr3_128484637	True	False	chr3_128203480
chr3_58389659-ENSG00000168297.15_5	PXK	147	6	0.3007410811441636	-0.0879712079272223	0.0846422609415944	0.1992044150399894	-0.1214779393038047	0.0941000480880962	0.6014821622883272	1.0	False	Spleen	100	chr3_58389659	True	False	chr3_58375386
chr2_111150883-ENSG00000153094.22_10	BCL2L11	146	6	0.2406755037460287	0.0953579448473382	0.0808674572752205	0.5530383009750677	-0.0586578994529587	0.0986008952081134	0.2406755037460287	1.0	False	Spleen	100	chr2_111150883	True	False	chr2_111908460
chr2_111116813-ENSG00000153094.22_2	BCL2L11	125	4	0.2527063319332809	-0.118733836706192	0.1031950993551977	0.1680734916968352	-0.1458901567491578	0.1050555407896514	1.0	1.0	False	Spleen	100	chr2_111116813	True	False	chr2_111874390
chr2_66440050-ENSG00000143995.19_5	MEIS1	125	12	0.2240183942082098	0.1196384432227772	0.0977718170908958	0.818656174377171	-0.0242795176674993	0.105613492742113	0.6720551826246295	1.0	False	Spleen	100	chr2_66440050	False	True	chr2_66667182
chr1_150579759-ENSG00000143384.12_2	MCL1	162	7	0.7973190632773146	0.0198718397815898	0.0772244285698359	0.8423594768795425	0.0179704736155345	0.0901862339206935	1.0	1.0	False	Spleen	100	chr1_150579759	True	False	chr1_150552235
chr1_35510586-ENSG00000142687.17_6	KIAA0319L	137	6	0.2504088586178588	0.1008086474640028	0.0872460409287133	0.9178161706289604	-0.0095356446485298	0.0922010908943225	0.5008177172357177	1.0	False	Spleen	100	chr1_35510586	False	True	chr1_35976187
chr22_29967918-ENSG00000100330.15_3	MTMR3	115	11	0.9444829775839694	-0.0075159742533394	0.1076238484249266	0.7611851589944124	0.0328063648748016	0.1076077734137641	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr22_29967918	True	False	chr22_30363907
chr19_55051418-ENSG00000160439.15_8	RDH13	100	6	0.1979900760292237	-0.1727621173403763	0.1329836802409975	0.2459711297541581	0.1614075958864116	0.1380037108139017	0.5939702280876713	1.0	False	SmallIntestine_TerminalIleum	100	chr19_55051422	True	False	chr19_55562790
chr19_49525050-ENSG00000142552.7_4	RCN3	130	3	0.1713477550062475	0.145450803528036	0.1055914530103999	0.8367773531651413	-0.0213524022617182	0.1033817578434232	0.1713477550062475	1.0	False	SmallIntestine_TerminalIleum	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_10	FCGRT	130	3	0.9421103622956452	-0.0067289668788389	0.0924371147024992	0.2812110888774141	0.1107001345758385	0.102189246682533	0.9421103622956452	1.0	False	SmallIntestine_TerminalIleum	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_9	FCGRT	130	3	0.5674204435357737	0.050201305913525	0.0875042312476612	0.8297664128215833	-0.0223541159979508	0.1037083372663195	0.5674204435357737	1.0	False	SmallIntestine_TerminalIleum	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_8	FCGRT	130	3	0.4213483049597812	-0.0421325037621771	0.0521887561716807	0.5107016215040399	-0.0726474566444092	0.1100652756570976	0.4213483049597812	1.0	False	SmallIntestine_TerminalIleum	100	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_7	FCGRT	130	3	0.8767176324808059	0.0113118316710287	0.0727366532586167	0.8663170457596446	-0.0180129092772016	0.106737373268127	0.8767176324808059	1.0	False	SmallIntestine_TerminalIleum	100	chr19_49525050	True	True	chr19_50028307
chr19_3466223-ENSG00000141905.17_12	NFIC	114	4	0.5682067342006596	0.0548987739294919	0.0958302158958101	0.6033953363471477	-0.0562721157347899	0.1079197904542266	0.5682067342006596	1.0	False	SmallIntestine_TerminalIleum	100	chr19_3466224	True	True	chr19_3466222
chr17_81101636-ENSG00000175866.15_28	BAIAP2	129	3	0.417576580649331	0.0767806802618743	0.0943323482315029	0.9110928636807852	-0.0115043545036559	0.1027747018919354	0.417576580649331	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_27	BAIAP2	129	3	0.8733032298283777	0.0167835157628137	0.1049852698954573	0.9194040945230846	-0.011348938035881	0.111883583733876	0.8733032298283777	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_26	BAIAP2	129	3	0.6924471179482607	0.0419655537150894	0.1057973812133918	0.6777268285542957	0.0452297476605154	0.1085260525591004	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_25	BAIAP2	129	3	0.8020401406060509	0.0267619787963446	0.1064679795353755	0.3148793741081306	0.1093733809233437	0.1082891582362661	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_24	BAIAP2	129	3	0.9712414217709664	0.0038021670250561	0.1052068347080576	0.5696974429831261	0.0617000102574315	0.1081800060935628	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_23	BAIAP2	129	3	0.9210957355504662	0.0104575680123769	0.105313887172283	0.931056107865076	-0.0083673798676024	0.0964761145049699	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_22	BAIAP2	129	3	0.8325359450161135	0.0219854704642876	0.1037087333896131	0.249731532436561	0.1288875899691145	0.11134051337696	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_81101636	True	False	chr17_79075436
chr17_78402398-ENSG00000087157.18_5	PGS1	102	7	0.2904424587799011	-0.0993556159125221	0.0933208578620662	0.1923216184069876	-0.1457108121525648	0.1107576096748296	0.8713273763397034	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78402398	True	False	chr17_76398479
chr17_78402398-ENSG00000087157.18_4	PGS1	102	7	0.3958327372529084	0.0926632278929907	0.1085068522376886	0.4635058897811984	0.0794446248249623	0.1078149826940679	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78402398	True	False	chr17_76398479
chr17_78129115-ENSG00000167895.14_3	TMC8	98	9	0.0676136366388791	-0.1931869018817422	0.1040916731317544	0.9004034282368648	0.0149966114095165	0.1193996413265975	0.2704545465555164	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_17	TMC6	106	9	0.8971035059051854	0.0105290284132347	0.0811561039607786	0.8748250896122156	0.0170364679255203	0.1077954477521091	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_16	TMC6	106	9	0.9953108538181334	-0.0004802753492943	0.0814628735481117	0.324150666923152	-0.1170615880591619	0.1179870833927337	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_15	TMC6	106	9	0.968673751054618	0.003299674183661	0.0837557554420274	0.1329972920811238	0.1606298161439287	0.105814259213661	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_10	TMC6	106	9	0.9685419590509408	0.0036520985395766	0.0923127842949789	0.9646421332358528	-0.0048235062660336	0.1084669949526616	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_5	TMC6	106	9	0.8148092077609933	-0.0236254891923612	0.1005298003924691	0.4520230580523403	-0.0758581113128046	0.1003693506414705	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_78129115-ENSG00000141524.15_4	TMC6	103	9	0.3142932916206749	-0.0850641935381114	0.0839758537944049	0.1696644924625281	0.1498037482802439	0.108048709402621	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_78129117	True	False	chr17_76125198
chr17_40177496-ENSG00000108352.11_2	RAPGEFL1	124	3	0.6630848194907761	-0.0389443446835906	0.0891181027499439	0.4394276998184695	-0.0824657582732523	0.1062215573664709	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40177499	False	True	chr17_38333752
chr17_40021072-ENSG00000008838.19_16	MED24	127	4	0.0390880989790486	0.0332822734797488	0.0159190045165093	0.5278514313578933	-0.069047874073949	0.1089937447010795	0.1563523959161946	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_29	MED24	127	4	0.2090261532344292	-0.0287308685666737	0.0227229576855044	0.5364924041411674	0.0591155979396987	0.0953065576885127	0.836104612937717	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_27	MED24	127	4	0.5722441637948037	-0.0459420881692065	0.0810814185169003	0.0747142222650565	0.1844230912142807	0.1023993929837085	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_26	MED24	127	4	0.1421481898481209	-0.0320521087366193	0.0216640408924851	0.4456015281778117	0.0804530845219153	0.1050581251220258	0.7107409492406046	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_25	MED24	127	4	0.3535841113959859	-0.0192744269945944	0.0206808391708242	0.7964489335433776	-0.023154797457437	0.0895271356679646	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_24	MED24	127	4	0.298317392789893	-0.0230112711316676	0.0220100443379954	0.7940735383985579	-0.0273663963018616	0.1045625510829055	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_23	MED24	127	4	0.6861163668631993	-0.007743645821056	0.0191055469579408	0.2640956916320038	0.1201753253422636	0.1070058301751824	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_22	MED24	127	4	0.4436796609433339	-0.0113764745845349	0.0147930045462797	0.7766428232354751	0.0276646078565302	0.0972516011959393	1.0	1.0	False	SmallIntestine_TerminalIleum	100	chr17_40021072	True	False	chr17_38177325
