chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	FINEMAP_pcausal	SuSiE_pcausal	SuSiE_CS_pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
16	16_56619231_57142319	57001258	57001278	57001258	STR_533982	4	AAAC	4.75,5.0,5.25,6.25	5.25	"{""4.75"": 0.0, ""5.0"": 302135.42, ""5.25"": 497456.2, ""6.25"": 175233.82}"	"{""5.0"": 303122, ""5.25"": 494120, ""6.25"": 177576}"	"{""[5.0, 5.0]"": 47275, ""[5.0, 5.25]"": 153850, ""[5.0, 6.25]"": 54722, ""[5.25, 5.25]"": 125068, ""[5.25, 6.25]"": 90134, ""[6.25, 6.25]"": 16360}"	"{""4.75"": 0.0, ""5.0"": 209553.87, ""5.25"": 334690.82, ""6.25"": 116688.43}"	"{""5.0"": 210269, ""5.25"": 332283, ""6.25"": 118376}"	"{""[5.0, 5.0]"": 33203, ""[5.0, 5.25]"": 106189, ""[5.0, 6.25]"": 37674, ""[5.25, 5.25]"": 83272, ""[5.25, 6.25]"": 59550, ""[6.25, 6.25]"": 10576}"	0.17655104044415268	0.6139469929480972	1.4688053641688277	0.0604248884432583	"{""4.75"": ""NaN"", ""5.0"": 0.99, ""5.25"": 0.99, ""6.25"": 0.99}"	3.97e-38	+	0.03243513473841275	0.019830707173286673	0.131922	NA	NA	False	NA	NA	False	NA	none	0:inside:CETP:protein_coding	60390:downstream:RPS24P17:processed_pseudogene,26004:downstream:RP11-325K4.3:lncRNA,25620:downstream:RP11-325K4.2:lncRNA,9985:downstream:AC012181.1:miRNA,45705:downstream:RP11-322D14.1:processed_pseudogene,85139:downstream:RP11-322D14.2:lncRNA,51496:downstream:SLC12A3:protein_coding,22482:downstream:HERPUD1:protein_coding,22119:upstream:NLRC5:protein_coding,0:inside:CETP:protein_coding	intron:CETP:protein_coding	transcribed;CETP-204:processed_transcript:5,CETP-202:protein_coding:1,CETP-201:protein_coding:1,CETP-203:protein_coding:5
16	16_70571926_70821926	70696928	70696938	70696926	STR_543832	1	C	9.0,10.0,11.0,12.0,13.0	11.0	"{""9.0"": 11144.64, ""10.0"": 5163.66, ""11.0"": 503118.48, ""12.0"": 443320.34, ""13.0"": 12072.31}"	"{""9.0"": 11443, ""10.0"": 4941, ""11.0"": 490953, ""12.0"": 456490, ""13.0"": 10991}"	"{""[9.0, 9.0]"": 73, ""[9.0, 10.0]"": 29, ""[9.0, 11.0]"": 5597, ""[9.0, 12.0]"": 5533, ""[9.0, 13.0]"": 138, ""[10.0, 10.0]"": 182, ""[10.0, 11.0]"": 3084, ""[10.0, 12.0]"": 1421, ""[10.0, 13.0]"": 43, ""[11.0, 11.0]"": 124882, ""[11.0, 12.0]"": 227024, ""[11.0, 13.0]"": 5484, ""[12.0, 12.0]"": 108672, ""[12.0, 13.0]"": 5168, ""[13.0, 13.0]"": 79}"	"{""9.0"": 8064.19, ""10.0"": 1497.23, ""11.0"": 334848.03, ""12.0"": 308555.56, ""13.0"": 7963.91}"	"{""9.0"": 8289, ""10.0"": 1336, ""11.0"": 325726, ""12.0"": 318372, ""13.0"": 7205}"	"{""[9.0, 9.0]"": 55, ""[9.0, 10.0]"": 20, ""[9.0, 11.0]"": 4038, ""[9.0, 12.0]"": 4016, ""[9.0, 13.0]"": 105, ""[10.0, 10.0]"": 2, ""[10.0, 11.0]"": 640, ""[10.0, 12.0]"": 653, ""[10.0, 13.0]"": 19, ""[11.0, 11.0]"": 80417, ""[11.0, 12.0]"": 156652, ""[11.0, 13.0]"": 3562, ""[12.0, 12.0]"": 76816, ""[12.0, 13.0]"": 3419, ""[13.0, 13.0]"": 50}"	0.02651620994281805	0.5247978671696635	1.1790978012237006	0.2920080372331989	"{""9.0"": 0.99, ""10.0"": 0.84, ""11.0"": 0.94, ""12.0"": 0.93, ""13.0"": 0.91}"	1.04e-08	+	0.01012931673973277	0.00848159418348008	0.130413	NA	NA	False	NA	NA	False	NA	642:downstream:70697580:70698352:MTSS2:protein_coding,0:inside:70695107:70698352:MTSS2:protein_coding,0:inside:70695570:70699739:FLJ00418:protein_coding,0:inside:70695570:70699739:RP11-394B2.1:TEC	0:inside:MTSS2:protein_coding	50952:upstream:RP11-394B2.5:TEC,84022:upstream:RP11-394B2.6:lncRNA,85355:downstream:SF3B3:protein_coding,0:inside:MTSS2:protein_coding,0:inside:FLJ00418:protein_coding,0:inside:RP11-394B2.1:TEC,92000:upstream:VAC14-AS1:lncRNA,2343:downstream:IL34:protein_coding,24404:downstream:VAC14:protein_coding	multigene;three_prime_UTR:MTSS2:protein_coding;UTR:FLJ00418:protein_coding;exon_other:RP11-394B2.1:TEC	transcribed;MTSS2-201:protein_coding:1,FLJ00418-201:protein_coding:missing from gencode,RP11-394B2.1-001:TEC:NA
16	16_85025163_85383436	85258440	85258455	85258436	STR_553328	1	A	14.0,15.0,16.0,17.0	16.0	"{""14.0"": 0.0, ""15.0"": 193981.24, ""16.0"": 758731.46, ""17.0"": 22105.24}"	"{""15.0"": 193909, ""16.0"": 762996, ""17.0"": 17913}"	"{""[15.0, 15.0]"": 19398, ""[15.0, 16.0]"": 151573, ""[15.0, 17.0]"": 3540, ""[16.0, 16.0]"": 298714, ""[16.0, 17.0]"": 13995, ""[17.0, 17.0]"": 189}"	"{""14.0"": 0.0, ""15.0"": 128820.89, ""16.0"": 517476.19, ""17.0"": 14630.93}"	"{""15.0"": 128824, ""16.0"": 520424, ""17.0"": 11680}"	"{""[15.0, 15.0]"": 12415, ""[15.0, 16.0]"": 101686, ""[15.0, 17.0]"": 2308, ""[16.0, 16.0]"": 204775, ""[16.0, 17.0]"": 9188, ""[17.0, 17.0]"": 92}"	0.022136949529495655	0.3416753973642316	0.8342181931980707	0.3211235470964154	"{""14.0"": ""NaN"", ""15.0"": 0.98, ""16.0"": 0.98, ""17.0"": 0.92}"	1.41e-08	+	0.015005893208695609	0.009181739051197034	0.582205	NA	NA	False	NA	NA	False	NA	none	0:inside:GSE1:protein_coding	78833:upstream:RP11-442O1.3:lncRNA,53971:downstream:COX6CP16:processed_pseudogene,58109:upstream:LINC00311:lncRNA,81377:downstream:MIR5093:miRNA,75391:downstream:LINC02139:lncRNA,0:inside:GSE1:protein_coding,2354:upstream:CTC-786C10.3:lncRNA	intron:GSE1:protein_coding	transcribed;GSE1-216:protein_coding:5
17	17_17297608_18389449	17471335	17471389	17471335	STR_569275	2	AC	27.5,28.5	27.5	"{""27.5"": 912532.27, ""28.5"": 62285.68}"	"{""27.5"": 912423, ""28.5"": 62395}"	"{""[27.5, 27.5]"": 427450, ""[27.5, 28.5]"": 57523, ""[28.5, 28.5]"": 2436}"	"{""27.5"": 620741.68, ""28.5"": 40186.32}"	"{""27.5"": 620685, ""28.5"": 40243}"	"{""[27.5, 27.5]"": 291450, ""[27.5, 28.5]"": 37785, ""[28.5, 28.5]"": 1229}"	0.0	0.1143624082811656	0.330962392198587	0.9694788708077492	"{""27.5"": 1.0, ""28.5"": 1.0}"	6.58e-20	+	0.041613583279181174	0.014063406604163331	0.252193	0.0744	0.0692	False	NA	NA	False	NA	none	0:inside:PEMT:protein_coding	71626:upstream:RASD1:protein_coding,55755:downstream:RP11-524F11.6:lncRNA,59713:downstream:RP11-524F11.1:lncRNA,10556:upstream:RNU6-468P:snRNA,47968:upstream:RP11-524F11.3:TEC,74800:downstream:MED9:protein_coding,23353:upstream:RP11-524F11.2:lncRNA,0:inside:PEMT:protein_coding	intron:PEMT:protein_coding	transcribed;PEMT-206:protein_coding:5,PEMT-201:protein_coding:1,PEMT-204:protein_coding:1,PEMT-203:protein_coding:1,PEMT-202:protein_coding:2,PEMT-212:nonsense_mediated_decay:3,PEMT-205:processed_transcript:3,PEMT-208:processed_transcript:3,PEMT-207:nonsense_mediated_decay:5
17	17_42749450_43040984	42881669	42881680	42881669	STR_586120	1	A	11.0,12.0,13.0	12.0	"{""11.0"": 25.63, ""12.0"": 843541.88, ""13.0"": 131250.42}"	"{""11.0"": 32, ""12.0"": 843537, ""13.0"": 131249}"	"{""[11.0, 12.0]"": 25, ""[11.0, 13.0]"": 7, ""[12.0, 12.0]"": 365063, ""[12.0, 13.0]"": 113386, ""[13.0, 13.0]"": 8928}"	"{""11.0"": 11.91, ""12.0"": 572828.1, ""13.0"": 88087.99}"	"{""11.0"": 15, ""12.0"": 572852, ""13.0"": 88061}"	"{""[11.0, 12.0]"": 10, ""[11.0, 13.0]"": 5, ""[12.0, 12.0]"": 248265, ""[12.0, 13.0]"": 76312, ""[13.0, 13.0]"": 5872}"	1.8020117168587197e-05	0.2310112233303488	0.566631319566141	0.9555665440483194	"{""11.0"": 0.99, ""12.0"": 1.0, ""13.0"": 1.0}"	3.47e-08	+	0.017349010673109566	0.008339758610947842	0.0331091	0.0773	0.0325	False	NA	NA	False	NA	0:inside:42880402:42883205:GJC1:protein_coding,187:upstream:42881317:42881482:GJC1:protein_coding,276:downstream:42881956:42882777:GJC1:protein_coding,276:downstream:42881956:42882334:GJC1:protein_coding,0:inside:42875816:42883205:GJC1:protein_coding,0:inside:42875816:42883205:GJC1:protein_coding	0:inside:GJC1:protein_coding	85171:upstream:RN7SL819P:misc_RNA,83704:upstream:RP11-1072C15.1:processed_pseudogene,9827:downstream:CTC-296K1.3:lncRNA,6518:upstream:CTC-296K1.4:lncRNA,79674:upstream:RN7SL405P:misc_RNA,94830:upstream:CCDC103:protein_coding,95400:upstream:FAM187A:protein_coding,52037:downstream:DBF4B:protein_coding,22455:downstream:ADAM11:protein_coding,0:inside:GJC1:protein_coding,42041:upstream:HIGD1B:protein_coding,45636:downstream:EFTUD2:protein_coding,98847:downstream:GFAP:protein_coding	three_prime_UTR:GJC1:protein_coding	transcribed;GJC1-201:protein_coding:2,GJC1-203:protein_coding:3,GJC1-204:protein_coding:5,GJC1-208:protein_coding:2,GJC1-206:protein_coding:3
17	17_47197264_47579515	47380610	47380620	47380606	STR_590027	1	A	11.0,14.0,16.0,22.0,23.0,24.0,25.0	11.0	"{""11.0"": 436057.01, ""14.0"": 20212.18, ""16.0"": 52293.97, ""22.0"": 6846.52, ""23.0"": 169859.99, ""24.0"": 289592.4, ""25.0"": 0.0}"	"{""11.0"": 436514, ""14.0"": 21968, ""16.0"": 49102, ""22.0"": 6933, ""23.0"": 172638, ""24.0"": 287663}"	"{""[11.0, 11.0]"": 98423, ""[11.0, 14.0]"": 10042, ""[11.0, 16.0]"": 22350, ""[11.0, 22.0]"": 2728, ""[11.0, 23.0]"": 76570, ""[11.0, 24.0]"": 127978, ""[14.0, 14.0]"": 230, ""[14.0, 16.0]"": 1112, ""[14.0, 22.0]"": 111, ""[14.0, 23.0]"": 3942, ""[14.0, 24.0]"": 6301, ""[16.0, 16.0]"": 1362, ""[16.0, 22.0]"": 244, ""[16.0, 23.0]"": 8575, ""[16.0, 24.0]"": 14097, ""[22.0, 22.0]"": 155, ""[22.0, 23.0]"": 1304, ""[22.0, 24.0]"": 2236, ""[23.0, 23.0]"": 15400, ""[23.0, 24.0]"": 51447, ""[24.0, 24.0]"": 42802}"	"{""11.0"": 302529.63, ""14.0"": 14086.81, ""16.0"": 37231.15, ""22.0"": 2447.42, ""23.0"": 112394.05, ""24.0"": 192267.99, ""25.0"": 0.0}"	"{""11.0"": 302785, ""14.0"": 15331, ""16.0"": 35064, ""22.0"": 2630, ""23.0"": 114258, ""24.0"": 190860}"	"{""[11.0, 11.0]"": 69385, ""[11.0, 14.0]"": 7115, ""[11.0, 16.0]"": 16055, ""[11.0, 22.0]"": 1210, ""[11.0, 23.0]"": 52286, ""[11.0, 24.0]"": 87349, ""[14.0, 14.0]"": 154, ""[14.0, 16.0]"": 769, ""[14.0, 22.0]"": 65, ""[14.0, 23.0]"": 2717, ""[14.0, 24.0]"": 4357, ""[16.0, 16.0]"": 984, ""[16.0, 22.0]"": 162, ""[16.0, 23.0]"": 6125, ""[16.0, 24.0]"": 9985, ""[22.0, 22.0]"": 4, ""[22.0, 23.0]"": 474, ""[22.0, 24.0]"": 711, ""[23.0, 23.0]"": 9717, ""[23.0, 24.0]"": 33222, ""[24.0, 24.0]"": 27618}"	0.2513921744234364	0.6734794052251774	1.8536057554798877	0.8791150637050644	"{""11.0"": 1.0, ""14.0"": 0.93, ""16.0"": 0.97, ""22.0"": 0.94, ""23.0"": 0.99, ""24.0"": 0.99, ""25.0"": ""NaN""}"	5.47e-12	-	-0.0011770070095843688	-0.010145560943206186	0.0770842	NA	NA	False	NA	NA	False	NA	none	0:inside:FLJ40194:lncRNA	80023:downstream:ABI3:protein_coding,72461:upstream:PHOSPHO1:protein_coding,22582:downstream:RNU7-135P:snRNA,57892:upstream:RP11-1079K10.3:lncRNA,72122:upstream:RP11-1079K10.2:lncRNA,97171:downstream:RP11-1079K10.1:processed_pseudogene,92674:upstream:GNGT2:protein_coding,0:inside:ZNF652:protein_coding,67482:upstream:RP11-81K2.1:lncRNA,0:inside:FLJ40194:lncRNA	multigene;intron:ZNF652:protein_coding;intron:FLJ40194:lncRNA	transcribed;FLJ40194-206:lncRNA:missing from gencode,ZNF652-202:protein_coding:1,ZNF652-203:nonsense_mediated_decay:2,ZNF652-201:protein_coding:1
17	17_47197264_47579515	47413686	47413702	47413686	STR_590063	1	A	16.0,17.0,18.0,19.0	17.0	"{""16.0"": 82631.8, ""17.0"": 446276.5, ""18.0"": 445232.69, ""19.0"": 677.88}"	"{""16.0"": 82548, ""17.0"": 447885, ""18.0"": 444204, ""19.0"": 181}"	"{""[16.0, 16.0]"": 3648, ""[16.0, 17.0]"": 37567, ""[16.0, 18.0]"": 37670, ""[16.0, 19.0]"": 15, ""[17.0, 17.0]"": 103439, ""[17.0, 18.0]"": 203363, ""[17.0, 19.0]"": 77, ""[18.0, 18.0]"": 101542, ""[18.0, 19.0]"": 87, ""[19.0, 19.0]"": 1}"	"{""16.0"": 56439.92, ""17.0"": 297613.6, ""18.0"": 306398.77, ""19.0"": 476.38}"	"{""16.0"": 56399, ""17.0"": 298610, ""18.0"": 305796, ""19.0"": 123}"	"{""[16.0, 16.0]"": 2443, ""[16.0, 17.0]"": 25352, ""[16.0, 18.0]"": 26150, ""[16.0, 19.0]"": 11, ""[17.0, 17.0]"": 67537, ""[17.0, 18.0]"": 138127, ""[17.0, 19.0]"": 57, ""[18.0, 18.0]"": 70733, ""[18.0, 19.0]"": 53, ""[19.0, 19.0]"": 1}"	0.0861156469426572	0.574521516282546	1.3376354518457512	0.7026491489320896	"{""16.0"": 1.0, ""17.0"": 1.0, ""18.0"": 1.0, ""19.0"": 0.53}"	2.05e-12	+	0.011764067760622554	0.010623461832048773	0.0644979	NA	NA	False	NA	NA	False	NA	none	0:inside:ZNF652:protein_coding	10423:upstream:RNU7-135P:snRNA,24810:upstream:RP11-1079K10.3:lncRNA,39040:upstream:RP11-1079K10.2:lncRNA,64089:downstream:RP11-1079K10.1:processed_pseudogene,67712:downstream:PHB:protein_coding,67741:upstream:RP11-1079K10.4:lncRNA,80404:downstream:Y_RNA:misc_RNA,87929:downstream:EIF4EP2:processed_pseudogene,0:inside:ZNF652:protein_coding,34400:upstream:RP11-81K2.1:lncRNA,18313:downstream:FLJ40194:lncRNA	intron:ZNF652:protein_coding	transcribed;ZNF652-202:protein_coding:1,ZNF652-203:nonsense_mediated_decay:2,ZNF652-201:protein_coding:1
17	17_47197264_47579515	47414305	47414327	47414303	STR_590065	1	A	14.0,15.0,16.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,33.0	23.0	"{""14.0"": 4848.15, ""15.0"": 0.0, ""16.0"": 560.23, ""19.0"": 87955.27, ""20.0"": 218404.52, ""21.0"": 4728.43, ""22.0"": 19479.53, ""23.0"": 199782.33, ""24.0"": 172.6, ""25.0"": 7109.32, ""26.0"": 7.7, ""27.0"": 4470.54, ""28.0"": 400432.17, ""29.0"": 24864.31, ""30.0"": 2024.4, ""33.0"": 73.94}"	"{""14.0"": 4296, ""16.0"": 489, ""19.0"": 87622, ""20.0"": 219057, ""21.0"": 4605, ""22.0"": 19884, ""23.0"": 199740, ""24.0"": 95, ""25.0"": 7386, ""26.0"": 1, ""27.0"": 2005, ""28.0"": 406588, ""29.0"": 22930, ""30.0"": 51, ""33.0"": 69}"	"{""[14.0, 14.0]"": 16, ""[14.0, 16.0]"": 1, ""[14.0, 19.0]"": 333, ""[14.0, 20.0]"": 799, ""[14.0, 21.0]"": 25, ""[14.0, 22.0]"": 88, ""[14.0, 23.0]"": 959, ""[14.0, 25.0]"": 17, ""[14.0, 27.0]"": 7, ""[14.0, 28.0]"": 1912, ""[14.0, 29.0]"": 123, ""[16.0, 16.0]"": 1, ""[16.0, 19.0]"": 48, ""[16.0, 20.0]"": 115, ""[16.0, 21.0]"": 1, ""[16.0, 22.0]"": 10, ""[16.0, 23.0]"": 103, ""[16.0, 25.0]"": 7, ""[16.0, 27.0]"": 2, ""[16.0, 28.0]"": 191, ""[16.0, 29.0]"": 9, ""[19.0, 19.0]"": 4203, ""[19.0, 20.0]"": 19606, ""[19.0, 21.0]"": 429, ""[19.0, 22.0]"": 1657, ""[19.0, 23.0]"": 17793, ""[19.0, 24.0]"": 18, ""[19.0, 25.0]"": 878, ""[19.0, 27.0]"": 334, ""[19.0, 28.0]"": 36108, ""[19.0, 29.0]"": 1992, ""[19.0, 30.0]"": 3, ""[19.0, 33.0]"": 17, ""[20.0, 20.0]"": 24662, ""[20.0, 21.0]"": 996, ""[20.0, 22.0]"": 4562, ""[20.0, 23.0]"": 45144, ""[20.0, 24.0]"": 24, ""[20.0, 25.0]"": 1616, ""[20.0, 26.0]"": 1, ""[20.0, 27.0]"": 452, ""[20.0, 28.0]"": 91264, ""[20.0, 29.0]"": 5132, ""[20.0, 30.0]"": 7, ""[20.0, 33.0]"": 15, ""[21.0, 21.0]"": 19, ""[21.0, 22.0]"": 95, ""[21.0, 23.0]"": 910, ""[21.0, 24.0]"": 2, ""[21.0, 25.0]"": 84, ""[21.0, 27.0]"": 34, ""[21.0, 28.0]"": 1880, ""[21.0, 29.0]"": 111, ""[22.0, 22.0]"": 224, ""[22.0, 23.0]"": 4030, ""[22.0, 24.0]"": 1, ""[22.0, 25.0]"": 116, ""[22.0, 27.0]"": 29, ""[22.0, 28.0]"": 8382, ""[22.0, 29.0]"": 465, ""[22.0, 30.0]"": 1, ""[23.0, 23.0]"": 20602, ""[23.0, 24.0]"": 10, ""[23.0, 25.0]"": 1456, ""[23.0, 27.0]"": 350, ""[23.0, 28.0]"": 83128, ""[23.0, 29.0]"": 4628, ""[23.0, 30.0]"": 13, ""[23.0, 33.0]"": 12, ""[24.0, 25.0]"": 12, ""[24.0, 27.0]"": 6, ""[24.0, 28.0]"": 22, ""[25.0, 25.0]"": 195, ""[25.0, 27.0]"": 162, ""[25.0, 28.0]"": 2522, ""[25.0, 29.0]"": 117, ""[25.0, 33.0]"": 9, ""[27.0, 27.0]"": 49, ""[27.0, 28.0]"": 512, ""[27.0, 29.0]"": 16, ""[27.0, 33.0]"": 3, ""[28.0, 28.0]"": 85434, ""[28.0, 29.0]"": 9760, ""[28.0, 30.0]"": 26, ""[28.0, 33.0]"": 13, ""[29.0, 29.0]"": 288, ""[29.0, 30.0]"": 1}"	"{""14.0"": 3491.83, ""15.0"": 0.0, ""16.0"": 288.53, ""19.0"": 57120.3, ""20.0"": 147180.49, ""21.0"": 2866.41, ""22.0"": 13676.95, ""23.0"": 134163.58, ""24.0"": 52.13, ""25.0"": 2444.18, ""26.0"": 0.34, ""27.0"": 2021.75, ""28.0"": 278238.81, ""29.0"": 18016.07, ""30.0"": 1429.89, ""33.0"": 1.97}"	"{""14.0"": 3109, ""16.0"": 244, ""19.0"": 56907, ""20.0"": 147634, ""21.0"": 2769, ""22.0"": 13993, ""23.0"": 133998, ""24.0"": 7, ""25.0"": 2696, ""27.0"": 362, ""28.0"": 282463, ""29.0"": 16711, ""30.0"": 35}"	"{""[14.0, 14.0]"": 9, ""[14.0, 19.0]"": 235, ""[14.0, 20.0]"": 571, ""[14.0, 21.0]"": 18, ""[14.0, 22.0]"": 65, ""[14.0, 23.0]"": 695, ""[14.0, 25.0]"": 8, ""[14.0, 27.0]"": 3, ""[14.0, 28.0]"": 1411, ""[14.0, 29.0]"": 85, ""[16.0, 19.0]"": 23, ""[16.0, 20.0]"": 63, ""[16.0, 21.0]"": 1, ""[16.0, 22.0]"": 5, ""[16.0, 23.0]"": 46, ""[16.0, 25.0]"": 1, ""[16.0, 28.0]"": 101, ""[16.0, 29.0]"": 4, ""[19.0, 19.0]"": 2482, ""[19.0, 20.0]"": 12683, ""[19.0, 21.0]"": 224, ""[19.0, 22.0]"": 1131, ""[19.0, 23.0]"": 11536, ""[19.0, 25.0]"": 222, ""[19.0, 27.0]"": 26, ""[19.0, 28.0]"": 24406, ""[19.0, 29.0]"": 1455, ""[19.0, 30.0]"": 2, ""[20.0, 20.0]"": 16449, ""[20.0, 21.0]"": 621, ""[20.0, 22.0]"": 3240, ""[20.0, 23.0]"": 30021, ""[20.0, 25.0]"": 576, ""[20.0, 27.0]"": 74, ""[20.0, 28.0]"": 63153, ""[20.0, 29.0]"": 3729, ""[20.0, 30.0]"": 5, ""[21.0, 21.0]"": 8, ""[21.0, 22.0]"": 64, ""[21.0, 23.0]"": 545, ""[21.0, 25.0]"": 9, ""[21.0, 27.0]"": 2, ""[21.0, 28.0]"": 1186, ""[21.0, 29.0]"": 83, ""[22.0, 22.0]"": 155, ""[22.0, 23.0]"": 2788, ""[22.0, 25.0]"": 63, ""[22.0, 27.0]"": 12, ""[22.0, 28.0]"": 5979, ""[22.0, 29.0]"": 336, ""[23.0, 23.0]"": 13537, ""[23.0, 24.0]"": 4, ""[23.0, 25.0]"": 584, ""[23.0, 27.0]"": 75, ""[23.0, 28.0]"": 57229, ""[23.0, 29.0]"": 3394, ""[23.0, 30.0]"": 7, ""[24.0, 28.0]"": 3, ""[25.0, 25.0]"": 5, ""[25.0, 27.0]"": 1, ""[25.0, 28.0]"": 1147, ""[25.0, 29.0]"": 75, ""[27.0, 28.0]"": 161, ""[27.0, 29.0]"": 8, ""[28.0, 28.0]"": 60289, ""[28.0, 29.0]"": 7089, ""[28.0, 30.0]"": 20, ""[29.0, 29.0]"": 226, ""[29.0, 30.0]"": 1}"	0.35639386200672585	0.7177939945814831	2.1433769358133987	0.703420668793872	"{""14.0"": 0.96, ""15.0"": ""NaN"", ""16.0"": 0.7, ""19.0"": 1.0, ""20.0"": 1.0, ""21.0"": 0.97, ""22.0"": 0.93, ""23.0"": 0.98, ""24.0"": 0.23, ""25.0"": 0.94, ""26.0"": ""NaN"", ""27.0"": 0.44, ""28.0"": 0.99, ""29.0"": 0.97, ""30.0"": 0.13, ""33.0"": ""NaN""}"	9.94e-13	+	0.0020597490830972704	0.010932555325278601	0.162234	NA	NA	False	NA	NA	False	NA	none	0:inside:ZNF652:protein_coding	11042:upstream:RNU7-135P:snRNA,24185:upstream:RP11-1079K10.3:lncRNA,38415:upstream:RP11-1079K10.2:lncRNA,63464:downstream:RP11-1079K10.1:processed_pseudogene,67087:downstream:PHB:protein_coding,67116:upstream:RP11-1079K10.4:lncRNA,79779:downstream:Y_RNA:misc_RNA,87304:downstream:EIF4EP2:processed_pseudogene,0:inside:ZNF652:protein_coding,33775:upstream:RP11-81K2.1:lncRNA,18932:downstream:FLJ40194:lncRNA	intron:ZNF652:protein_coding	transcribed;ZNF652-202:protein_coding:1,ZNF652-203:nonsense_mediated_decay:2,ZNF652-201:protein_coding:1
17	17_57765931_58046221	57890933	57890947	57890931	STR_596905	1	A	15.0,16.0,17.0	15.0	"{""15.0"": 760210.3, ""16.0"": 214614.55, ""17.0"": 0.0}"	"{""15.0"": 760340, ""16.0"": 214478}"	"{""[15.0, 15.0]"": 297311, ""[15.0, 16.0]"": 165718, ""[16.0, 16.0]"": 24380}"	"{""15.0"": 519454.28, ""16.0"": 141478.76, ""17.0"": 0.0}"	"{""15.0"": 519521, ""16.0"": 141407}"	"{""[15.0, 15.0]"": 204336, ""[15.0, 16.0]"": 110849, ""[16.0, 16.0]"": 15279}"	0.0	0.3363533128507781	0.7489696193108031	0.2638000610738656	"{""15.0"": 0.99, ""16.0"": 0.99, ""17.0"": ""NaN""}"	1.38e-08	+	0.019667470232639095	0.011408415327484244	0.0988075	NA	NA	False	NA	NA	False	NA	none	0:inside:VMP1:protein_coding	28537:downstream:RP11-619I22.1:lncRNA,27680:upstream:MIR21:miRNA,33852:downstream:RNU6-450P:snRNA,71429:upstream:NDUFB8P2:processed_pseudogene,98611:upstream:RPS29P21:processed_pseudogene,45893:downstream:TUBD1:protein_coding,79460:upstream:RPS6KB1:protein_coding,0:inside:VMP1:protein_coding	intron:VMP1:protein_coding	transcribed;VMP1-215:nonsense_mediated_decay:5,VMP1-213:protein_coding:3,VMP1-201:protein_coding:1
17	17_57765931_58046221	57894704	57894727	57894704	STR_596910	5	AAAAT	4.8,5.8,6.8	4.8	"{""4.8"": 295525.64, ""5.8"": 678336.5, ""6.8"": 955.89}"	"{""4.8"": 294117, ""5.8"": 680573, ""6.8"": 128}"	"{""[4.8, 4.8]"": 47158, ""[4.8, 5.8]"": 199757, ""[4.8, 6.8]"": 44, ""[5.8, 5.8]"": 240366, ""[5.8, 6.8]"": 84}"	"{""4.8"": 189966.94, ""5.8"": 470279.75, ""6.8"": 681.31}"	"{""4.8"": 189187, ""5.8"": 471643, ""6.8"": 98}"	"{""[4.8, 4.8]"": 27291, ""[4.8, 5.8]"": 134570, ""[4.8, 6.8]"": 35, ""[5.8, 5.8]"": 168505, ""[5.8, 6.8]"": 63}"	0.0010308384574416578	0.4088287882752598	0.8658482197296455	0.1237514647334669	"{""4.8"": 1.0, ""5.8"": 1.0, ""6.8"": 0.53}"	1.49e-08	-	-0.01630477444110368	-0.010476601954165679	0.0834804	NA	NA	False	NA	NA	False	NA	346:upstream:57895073:57895134:VMP1:protein_coding,346:upstream:57895073:57895134:VMP1:protein_coding,346:upstream:57895073:57895134:VMP1:protein_coding	0:inside:VMP1:protein_coding	32308:downstream:RP11-619I22.1:lncRNA,23900:upstream:MIR21:miRNA,30072:downstream:RNU6-450P:snRNA,67649:upstream:NDUFB8P2:processed_pseudogene,94831:upstream:RPS29P21:processed_pseudogene,42113:downstream:TUBD1:protein_coding,75680:upstream:RPS6KB1:protein_coding,0:inside:VMP1:protein_coding	intron:VMP1:protein_coding	transcribed;VMP1-215:nonsense_mediated_decay:5,VMP1-213:protein_coding:3,VMP1-201:protein_coding:1
