chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	nearby_genes	relation_to_gene	transcribed
3	3_32900871_33339676	33129861	33129903	33129861	STR_928957	2	AC	15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,26.5	21.5	"{""15.5"": 345.56, ""16.5"": 11684.92, ""17.5"": 6432.15, ""18.5"": 619393.0, ""19.5"": 55842.09, ""20.5"": 29335.0, ""21.5"": 157301.77, ""22.5"": 93284.06, ""23.5"": 0.0, ""24.5"": 571.77, ""26.5"": 779.73}"	"{""15.5"": 146, ""16.5"": 8964, ""17.5"": 4694, ""18.5"": 626270, ""19.5"": 53245, ""20.5"": 28378, ""21.5"": 157285, ""22.5"": 95190, ""24.5"": 55, ""26.5"": 591}"	"{""[15.5, 15.5]"": 2, ""[15.5, 16.5]"": 2, ""[15.5, 18.5]"": 103, ""[15.5, 19.5]"": 4, ""[15.5, 20.5]"": 9, ""[15.5, 21.5]"": 14, ""[15.5, 22.5]"": 10, ""[16.5, 16.5]"": 45, ""[16.5, 17.5]"": 42, ""[16.5, 18.5]"": 5821, ""[16.5, 19.5]"": 413, ""[16.5, 20.5]"": 267, ""[16.5, 21.5]"": 1424, ""[16.5, 22.5]"": 902, ""[16.5, 26.5]"": 3, ""[17.5, 17.5]"": 15, ""[17.5, 18.5]"": 3000, ""[17.5, 19.5]"": 287, ""[17.5, 20.5]"": 123, ""[17.5, 21.5]"": 774, ""[17.5, 22.5]"": 432, ""[17.5, 24.5]"": 1, ""[17.5, 26.5]"": 5, ""[18.5, 18.5]"": 202523, ""[18.5, 19.5]"": 32321, ""[18.5, 20.5]"": 17928, ""[18.5, 21.5]"": 100464, ""[18.5, 22.5]"": 61174, ""[18.5, 24.5]"": 38, ""[18.5, 26.5]"": 375, ""[19.5, 19.5]"": 2080, ""[19.5, 20.5]"": 1831, ""[19.5, 21.5]"": 9011, ""[19.5, 22.5]"": 5186, ""[19.5, 24.5]"": 1, ""[19.5, 26.5]"": 31, ""[20.5, 20.5]"": 457, ""[20.5, 21.5]"": 4564, ""[20.5, 22.5]"": 2726, ""[20.5, 24.5]"": 1, ""[20.5, 26.5]"": 15, ""[21.5, 21.5]"": 12728, ""[21.5, 22.5]"": 15467, ""[21.5, 24.5]"": 7, ""[21.5, 26.5]"": 104, ""[22.5, 22.5]"": 4614, ""[22.5, 24.5]"": 7, ""[22.5, 26.5]"": 58}"	"{""15.5"": 135.35, ""16.5"": 7609.25, ""17.5"": 4382.06, ""18.5"": 421813.93, ""19.5"": 34797.76, ""20.5"": 18885.89, ""21.5"": 107206.35, ""22.5"": 63728.09, ""23.5"": 0.0, ""24.5"": 385.41, ""26.5"": 543.12}"	"{""15.5"": 16, ""16.5"": 5859, ""17.5"": 3162, ""18.5"": 426421, ""19.5"": 32984, ""20.5"": 18279, ""21.5"": 107167, ""22.5"": 65042, ""24.5"": 33, ""26.5"": 421}"	"{""[15.5, 18.5]"": 10, ""[15.5, 20.5]"": 1, ""[15.5, 21.5]"": 4, ""[15.5, 22.5]"": 1, ""[16.5, 16.5]"": 20, ""[16.5, 17.5]"": 31, ""[16.5, 18.5]"": 3799, ""[16.5, 19.5]"": 279, ""[16.5, 20.5]"": 173, ""[16.5, 21.5]"": 958, ""[16.5, 22.5]"": 576, ""[16.5, 26.5]"": 3, ""[17.5, 17.5]"": 10, ""[17.5, 18.5]"": 2034, ""[17.5, 19.5]"": 178, ""[17.5, 20.5]"": 74, ""[17.5, 21.5]"": 531, ""[17.5, 22.5]"": 291, ""[17.5, 26.5]"": 3, ""[18.5, 18.5]"": 137823, ""[18.5, 19.5]"": 21333, ""[18.5, 20.5]"": 11912, ""[18.5, 21.5]"": 69271, ""[18.5, 22.5]"": 42127, ""[18.5, 24.5]"": 25, ""[18.5, 26.5]"": 264, ""[19.5, 19.5]"": 773, ""[19.5, 20.5]"": 872, ""[19.5, 21.5]"": 5483, ""[19.5, 22.5]"": 3269, ""[19.5, 24.5]"": 1, ""[19.5, 26.5]"": 23, ""[20.5, 20.5]"": 242, ""[20.5, 21.5]"": 2950, ""[20.5, 22.5]"": 1800, ""[20.5, 24.5]"": 1, ""[20.5, 26.5]"": 12, ""[21.5, 21.5]"": 8658, ""[21.5, 22.5]"": 10582, ""[21.5, 24.5]"": 2, ""[21.5, 26.5]"": 70, ""[22.5, 22.5]"": 3173, ""[22.5, 24.5]"": 4, ""[22.5, 26.5]"": 46}"	0.19783087226210194	0.5422665605450192	1.6272318292533507	0.458641656126091	"{""15.5"": 0.44, ""16.5"": 0.92, ""17.5"": 0.81, ""18.5"": 0.98, ""19.5"": 0.92, ""20.5"": 0.98, ""21.5"": 1.0, ""22.5"": 0.99, ""23.5"": ""NaN"", ""24.5"": 0.28, ""26.5"": 0.95}"	7.33e-19	-0.04474641252684361	-0.0975339657968988	0.0768701	False	NA	NA	False	NA	none	53559:downstream:SEC13P1:processed_pseudogene,10878:downstream:SUMO2P10:processed_pseudogene,2010:downstream:TMPPE:protein_coding,14597:upstream:RN7SL296P:misc_RNA,55693:downstream:RP11-627J17.1:lncRNA,0:inside:GLB1:protein_coding,61632:downstream:SUSD5:protein_coding,25603:upstream:CRTAP:protein_coding	intron:GLB1:protein_coding	transcribed;GLB1-203:protein_coding:2,GLB1-201:protein_coding:1,GLB1-202:protein_coding:1,GLB1-215:processed_transcript:5,GLB1-216:processed_transcript:4,GLB1-219:processed_transcript:4,GLB1-204:protein_coding:4,GLB1-206:nonsense_mediated_decay:4,GLB1-207:protein_coding:4,GLB1-211:processed_transcript:3,GLB1-209:protein_coding:4,GLB1-205:protein_coding:3
3	3_57818818_58647195	58294184	58294202	58294184	STR_944511	1	T	18.0,19.0,20.0	19.0	"{""18.0"": 321110.33, ""19.0"": 653341.06, ""20.0"": 366.66}"	"{""18.0"": 320565, ""19.0"": 654166, ""20.0"": 87}"	"{""[18.0, 18.0]"": 53819, ""[18.0, 19.0]"": 212900, ""[18.0, 20.0]"": 27, ""[19.0, 19.0]"": 220603, ""[19.0, 20.0]"": 60}"	"{""18.0"": 213006.7, ""19.0"": 446111.05, ""20.0"": 266.25}"	"{""18.0"": 212709, ""19.0"": 446619, ""20.0"": 56}"	"{""[18.0, 18.0]"": 34465, ""[18.0, 19.0]"": 143764, ""[18.0, 20.0]"": 15, ""[19.0, 19.0]"": 151407, ""[19.0, 20.0]"": 41}"	0.0004037859578030404	0.4371646186592899	0.9083963553097762	0.2771879277895677	"{""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 0.48}"	1.25e-31	0.18394667900256326	0.12183583797507738	0.108038	False	NA	NA	False	NA	478:downstream:58293490:58293706:HTD2:protein_coding	21490:upstream:RP11-80H18.4:lncRNA,70742:downstream:RP11-802O23.4:processed_pseudogene,12764:downstream:ABHD6:protein_coding,0:inside:RPP14:protein_coding,0:inside:HTD2:protein_coding,93760:upstream:DNASE1L3:protein_coding,24405:upstream:PXK:protein_coding	multigene;intron:RPP14:protein_coding;intron:HTD2:protein_coding	transcribed;RPP14-201:protein_coding:1,RPP14-203:processed_transcript:4,HTD2-203:protein_coding:3,RPP14-202:protein_coding:1,HTD2-205:protein_coding:5,HTD2-202:protein_coding:2,RPP14-206:protein_coding:3,HTD2-206:protein_coding:2,HTD2-207:processed_transcript:4,HTD2-201:protein_coding:1,HTD2-204:protein_coding:2
3	3_57818818_58647195	58296210	58296221	58296207	STR_944513	1	T	10.0,11.0,12.0,13.0	12.0	"{""10.0"": 153.57, ""11.0"": 318238.66, ""12.0"": 656425.86, ""13.0"": 0.0}"	"{""10.0"": 158, ""11.0"": 318861, ""12.0"": 655799}"	"{""[10.0, 10.0]"": 1, ""[10.0, 11.0]"": 54, ""[10.0, 12.0]"": 102, ""[11.0, 11.0]"": 53174, ""[11.0, 12.0]"": 212459, ""[12.0, 12.0]"": 221619}"	"{""10.0"": 0.82, ""11.0"": 210270.72, ""12.0"": 449112.55, ""13.0"": 0.0}"	"{""11.0"": 210659, ""12.0"": 448725}"	"{""[11.0, 11.0]"": 33812, ""[11.0, 12.0]"": 143035, ""[12.0, 12.0]"": 152845}"	1.2435847519463201e-06	0.4348239637622874	0.9038134254312364	0.2572175053049069	"{""10.0"": ""NaN"", ""11.0"": 1.0, ""12.0"": 1.0, ""13.0"": ""NaN""}"	6.73e-31	0.1850943437469894	0.12199455900465457	0.275913	False	NA	NA	False	NA	none	none	intergenic	untranscribed
3	3_57818818_58647195	58461518	58461535	58461518	STR_944655	1	T	18.0,19.0	18.0	"{""18.0"": 384808.14, ""19.0"": 590009.84}"	"{""18.0"": 383697, ""19.0"": 591121}"	"{""[18.0, 18.0]"": 76859, ""[18.0, 19.0]"": 229979, ""[19.0, 19.0]"": 180571}"	"{""18.0"": 256278.7, ""19.0"": 403105.3}"	"{""18.0"": 255493, ""19.0"": 403891}"	"{""[18.0, 18.0]"": 49161, ""[18.0, 19.0]"": 157171, ""[19.0, 19.0]"": 123360}"	0.0	0.4746750095304614	0.9631489114027648	0.0187390191927137	"{""18.0"": 0.99, ""19.0"": 0.99}"	1.23e-62	0.25731225447410466	0.1773791515877277	1.0	False	NA	NA	False	NA	none	96266:upstream:RP11-802O23.4:processed_pseudogene,41934:upstream:PDHB:protein_coding,46976:downstream:RP11-802O23.3:lncRNA,15022:downstream:RP11-359I18.5:lncRNA,16288:upstream:KCTD6:protein_coding,35502:upstream:RP11-359I18.1:processed_pseudogene,96936:upstream:RP11-475O23.2:lncRNA,29328:downstream:ACOX2:protein_coding,49664:downstream:PXK:protein_coding,88309:downstream:FAM107A:protein_coding	intergenic	untranscribed
3	3_131994691_132725928	132216701	132216713	132216701	STR_979907	1	T	13.0,14.0	13.0	"{""13.0"": 888604.39, ""14.0"": 86213.57}"	"{""13.0"": 888859, ""14.0"": 85959}"	"{""[13.0, 13.0]"": 405345, ""[13.0, 14.0]"": 78169, ""[14.0, 14.0]"": 3895}"	"{""13.0"": 600151.32, ""14.0"": 59232.68}"	"{""13.0"": 600308, ""14.0"": 59076}"	"{""[13.0, 13.0]"": 273263, ""[13.0, 14.0]"": 53782, ""[14.0, 14.0]"": 2647}"	0.0	0.1631317138978352	0.4351088756720737	0.9981195674758184	"{""13.0"": 1.0, ""14.0"": 1.0}"	1.78e-16	-0.24810481411413754	-0.10032816256623847	0.0680688	False	NA	NA	False	NA	none	60269:downstream:ACAD11:protein_coding,99401:upstream:ACKR4:protein_coding,0:inside:DNAJC13:protein_coding,60273:downstream:NPHP3-ACAD11:protein_coding,96061:downstream:NIP7P2:processed_pseudogene	intron:DNAJC13:protein_coding	transcribed;DNAJC13-201:protein_coding:1,DNAJC13-209:nonsense_mediated_decay:missing from gencode
3	3_169938891_170280726	170084461	170084503	170084461	STR_999291	2	AC	19.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5	21.5	"{""19.5"": 280.75, ""21.5"": 130858.75, ""22.5"": 10222.73, ""23.5"": 22.36, ""24.5"": 6330.29, ""25.5"": 37615.92, ""26.5"": 61215.88, ""27.5"": 612347.1, ""28.5"": 101090.08, ""29.5"": 13801.27, ""30.5"": 1234.9}"	"{""19.5"": 57, ""21.5"": 133401, ""22.5"": 8707, ""23.5"": 17, ""24.5"": 3555, ""25.5"": 38888, ""26.5"": 59205, ""27.5"": 622596, ""28.5"": 93906, ""29.5"": 14301, ""30.5"": 185}"	"{""[19.5, 21.5]"": 6, ""[19.5, 25.5]"": 3, ""[19.5, 26.5]"": 5, ""[19.5, 27.5]"": 38, ""[19.5, 28.5]"": 3, ""[19.5, 29.5]"": 2, ""[21.5, 21.5]"": 9493, ""[21.5, 22.5]"": 1074, ""[21.5, 23.5]"": 5, ""[21.5, 24.5]"": 371, ""[21.5, 25.5]"": 5034, ""[21.5, 26.5]"": 7801, ""[21.5, 27.5]"": 85232, ""[21.5, 28.5]"": 12874, ""[21.5, 29.5]"": 2016, ""[21.5, 30.5]"": 2, ""[22.5, 22.5]"": 73, ""[22.5, 23.5]"": 1, ""[22.5, 24.5]"": 65, ""[22.5, 25.5]"": 385, ""[22.5, 26.5]"": 667, ""[22.5, 27.5]"": 5477, ""[22.5, 28.5]"": 766, ""[22.5, 29.5]"": 112, ""[22.5, 30.5]"": 14, ""[23.5, 27.5]"": 11, ""[24.5, 24.5]"": 35, ""[24.5, 25.5]"": 241, ""[24.5, 26.5]"": 398, ""[24.5, 27.5]"": 2087, ""[24.5, 28.5]"": 266, ""[24.5, 29.5]"": 52, ""[24.5, 30.5]"": 5, ""[25.5, 25.5]"": 938, ""[25.5, 26.5]"": 2555, ""[25.5, 27.5]"": 24621, ""[25.5, 28.5]"": 3660, ""[25.5, 29.5]"": 501, ""[25.5, 30.5]"": 12, ""[26.5, 26.5]"": 2190, ""[26.5, 27.5]"": 37122, ""[26.5, 28.5]"": 5402, ""[26.5, 29.5]"": 821, ""[26.5, 30.5]"": 54, ""[27.5, 27.5]"": 199210, ""[27.5, 28.5]"": 60288, ""[27.5, 29.5]"": 9213, ""[27.5, 30.5]"": 87, ""[28.5, 28.5]"": 4629, ""[28.5, 29.5]"": 1383, ""[28.5, 30.5]"": 6, ""[29.5, 29.5]"": 99, ""[29.5, 30.5]"": 3, ""[30.5, 30.5]"": 1}"	"{""19.5"": 171.86, ""21.5"": 91628.98, ""22.5"": 6076.54, ""23.5"": 10.93, ""24.5"": 3396.72, ""25.5"": 23117.61, ""26.5"": 38962.4, ""27.5"": 415856.48, ""28.5"": 69732.75, ""29.5"": 9803.56, ""30.5"": 762.92}"	"{""19.5"": 25, ""21.5"": 93401, ""22.5"": 5023, ""23.5"": 10, ""24.5"": 1613, ""25.5"": 23843, ""26.5"": 37554, ""27.5"": 422671, ""28.5"": 64979, ""29.5"": 10245, ""30.5"": 20}"	"{""[19.5, 21.5]"": 2, ""[19.5, 25.5]"": 1, ""[19.5, 26.5]"": 1, ""[19.5, 27.5]"": 19, ""[19.5, 28.5]"": 1, ""[19.5, 29.5]"": 1, ""[21.5, 21.5]"": 6725, ""[21.5, 22.5]"": 699, ""[21.5, 23.5]"": 5, ""[21.5, 24.5]"": 227, ""[21.5, 25.5]"": 3331, ""[21.5, 26.5]"": 5425, ""[21.5, 27.5]"": 59720, ""[21.5, 28.5]"": 9111, ""[21.5, 29.5]"": 1430, ""[21.5, 30.5]"": 1, ""[22.5, 22.5]"": 14, ""[22.5, 24.5]"": 8, ""[22.5, 25.5]"": 187, ""[22.5, 26.5]"": 297, ""[22.5, 27.5]"": 3219, ""[22.5, 28.5]"": 511, ""[22.5, 29.5]"": 74, ""[23.5, 27.5]"": 5, ""[24.5, 24.5]"": 2, ""[24.5, 25.5]"": 75, ""[24.5, 26.5]"": 90, ""[24.5, 27.5]"": 1044, ""[24.5, 28.5]"": 137, ""[24.5, 29.5]"": 28, ""[25.5, 25.5]"": 428, ""[25.5, 26.5]"": 1341, ""[25.5, 27.5]"": 15390, ""[25.5, 28.5]"": 2323, ""[25.5, 29.5]"": 339, ""[26.5, 26.5]"": 1052, ""[26.5, 27.5]"": 23970, ""[26.5, 28.5]"": 3721, ""[26.5, 29.5]"": 603, ""[26.5, 30.5]"": 2, ""[27.5, 27.5]"": 135457, ""[27.5, 28.5]"": 41753, ""[27.5, 29.5]"": 6623, ""[27.5, 30.5]"": 14, ""[28.5, 28.5]"": 3209, ""[28.5, 29.5]"": 1003, ""[28.5, 30.5]"": 1, ""[29.5, 29.5]"": 71, ""[29.5, 30.5]"": 2}"	0.23052389178050875	0.5544754997228637	1.7181602472849162	0.8008165022728915	"{""19.5"": 0.49, ""21.5"": 0.99, ""22.5"": 0.9, ""23.5"": 0.89, ""24.5"": 0.6, ""25.5"": 0.97, ""26.5"": 0.9, ""27.5"": 0.95, ""28.5"": 0.92, ""29.5"": 0.93, ""30.5"": 0.03}"	3.36e-11	0.017734911977413163	0.05541934823858752	0.0795345	False	NA	NA	False	NA	none	12712:downstream:RP11-543D10.2:lncRNA,0:inside:SKIL:protein_coding,52153:upstream:CLDN11:protein_coding,60696:downstream:PRKCI:protein_coding,43797:upstream:RP11-469J4.3:lncRNA,52153:upstream:RP11-654K19.6:protein_coding,81924:upstream:SLC7A14-AS1:lncRNA,92833:downstream:SLC7A14:protein_coding	intron:SKIL:protein_coding	transcribed;SKIL-201:protein_coding:1,SKIL-203:protein_coding:2,SKIL-204:protein_coding:1,SKIL-202:protein_coding:1,SKIL-206:nonsense_mediated_decay:3
4	4_47889480_48184640	48046948	48046966	48046948	STR_1041762	1	T	18.0,19.0,20.0	19.0	"{""18.0"": 216330.69, ""19.0"": 749155.4, ""20.0"": 9332.4}"	"{""18.0"": 213117, ""19.0"": 753796, ""20.0"": 7905}"	"{""[18.0, 18.0]"": 23598, ""[18.0, 19.0]"": 164325, ""[18.0, 20.0]"": 1596, ""[19.0, 19.0]"": 291915, ""[19.0, 20.0]"": 5641, ""[20.0, 20.0]"": 334}"	"{""18.0"": 145736.93, ""19.0"": 509572.78, ""20.0"": 4074.63}"	"{""18.0"": 143466, ""19.0"": 512838, ""20.0"": 3080}"	"{""[18.0, 18.0]"": 15721, ""[18.0, 19.0]"": 111391, ""[18.0, 20.0]"": 633, ""[19.0, 19.0]"": 199509, ""[19.0, 20.0]"": 2429, ""[20.0, 20.0]"": 9}"	0.006179446117874137	0.3477389513325896	0.7969447811014104	0.479192548895275	"{""18.0"": 0.99, ""19.0"": 0.99, ""20.0"": 0.9}"	3.29e-09	-0.1249601114326737	-0.0751929364422468	0.0995414	False	NA	NA	False	NA	none	68604:downstream:AC107068.1:miRNA,61132:downstream:RNU6-838P:snRNA,64404:downstream:RNU6-868P:snRNA,4758:downstream:NIPAL1:protein_coding,28250:upstream:CNGA1:protein_coding,21444:downstream:TXK:protein_coding,90834:downstream:TEC:protein_coding	intergenic	untranscribed
4	4_87348654_88408825	87986026	87986044	87986024	STR_1060442	1	A	16.0,19.0,20.0,21.0,25.0	19.0	"{""16.0"": 5093.96, ""19.0"": 206624.81, ""20.0"": 261894.49, ""21.0"": 501211.11, ""25.0"": 0.0}"	"{""16.0"": 4882, ""19.0"": 204316, ""20.0"": 262559, ""21.0"": 503061}"	"{""[16.0, 16.0]"": 492, ""[16.0, 19.0]"": 507, ""[16.0, 20.0]"": 1877, ""[16.0, 21.0]"": 1514, ""[19.0, 19.0]"": 21631, ""[19.0, 20.0]"": 55345, ""[19.0, 21.0]"": 105202, ""[20.0, 20.0]"": 35747, ""[20.0, 21.0]"": 133843, ""[21.0, 21.0]"": 131251}"	"{""16.0"": 388.15, ""19.0"": 139347.65, ""20.0"": 172921.69, ""21.0"": 346730.19, ""25.0"": 0.0}"	"{""16.0"": 264, ""19.0"": 137810, ""20.0"": 173147, ""21.0"": 348163}"	"{""[16.0, 16.0]"": 1, ""[16.0, 19.0]"": 52, ""[16.0, 20.0]"": 74, ""[16.0, 21.0]"": 136, ""[19.0, 19.0]"": 14374, ""[19.0, 20.0]"": 36470, ""[19.0, 21.0]"": 72540, ""[20.0, 20.0]"": 22654, ""[20.0, 21.0]"": 91295, ""[21.0, 21.0]"": 92096}"	0.211917517172902	0.6085694318942597	1.4695816790146523	0.7931125853791676	"{""16.0"": 0.93, ""19.0"": 0.99, ""20.0"": 0.99, ""21.0"": 0.99, ""25.0"": ""NaN""}"	1.52e-14	-0.09302488680467746	-0.10599485458789742	0.0709724	False	NA	NA	False	NA	none	none	intergenic	untranscribed
5	5_55731375_55986894	55857549	55857560	55857546	STR_1138581	1	T	11.0,12.0,13.0	12.0	"{""11.0"": 275.2, ""12.0"": 789413.81, ""13.0"": 185128.88}"	"{""11.0"": 90, ""12.0"": 789639, ""13.0"": 185089}"	"{""[11.0, 12.0]"": 72, ""[11.0, 13.0]"": 18, ""[12.0, 12.0]"": 319999, ""[12.0, 13.0]"": 149569, ""[13.0, 13.0]"": 17751}"	"{""11.0"": 177.53, ""12.0"": 532676.94, ""13.0"": 126529.53}"	"{""11.0"": 52, ""12.0"": 532876, ""13.0"": 126456}"	"{""[11.0, 12.0]"": 39, ""[11.0, 13.0]"": 13, ""[12.0, 12.0]"": 215305, ""[12.0, 13.0]"": 102227, ""[13.0, 13.0]"": 12108}"	0.00026923613554469017	0.3101270851604739	0.7063426284571053	0.902606085458744	"{""11.0"": 0.89, ""12.0"": 1.0, ""13.0"": 1.0}"	4.81e-08	0.18653931067815943	0.10400834847340436	0.0503547	False	NA	NA	False	NA	none	none	intergenic	untranscribed
5	5_68331801_69054424	68583563	68583575	68583563	STR_1144994	1	T	11.0,12.0,13.0,14.0	13.0	"{""11.0"": 323.95, ""12.0"": 430355.56, ""13.0"": 542368.94, ""14.0"": 1769.53}"	"{""11.0"": 306, ""12.0"": 426893, ""13.0"": 546788, ""14.0"": 831}"	"{""[11.0, 11.0]"": 2, ""[11.0, 12.0]"": 58, ""[11.0, 13.0]"": 243, ""[11.0, 14.0]"": 1, ""[12.0, 12.0]"": 94218, ""[12.0, 13.0]"": 238106, ""[12.0, 14.0]"": 293, ""[13.0, 13.0]"": 153958, ""[13.0, 14.0]"": 523, ""[14.0, 14.0]"": 7}"	"{""11.0"": 18.32, ""12.0"": 297467.45, ""13.0"": 361161.94, ""14.0"": 736.29}"	"{""11.0"": 4, ""12.0"": 295048, ""13.0"": 364174, ""14.0"": 158}"	"{""[11.0, 12.0]"": 1, ""[11.0, 13.0]"": 3, ""[12.0, 12.0]"": 65571, ""[12.0, 13.0]"": 163847, ""[12.0, 14.0]"": 58, ""[13.0, 13.0]"": 100112, ""[13.0, 14.0]"": 100}"	0.001144416607015032	0.494750490539084	0.9951514218344782	0.0018557462852701	"{""11.0"": 0.8, ""12.0"": 0.99, ""13.0"": 0.99, ""14.0"": 0.26}"	5.19e-11	0.08443327932441995	0.05967893857420508	0.0771134	False	NA	NA	False	NA	none	25623:downstream:CFL1P5:processed_pseudogene,46181:upstream:CHCHD2P2:processed_pseudogene,62188:upstream:NDUFB9P1:processed_pseudogene,98284:upstream:CTC-351M12.1:TEC,77379:downstream:CENPH:protein_coding,57578:downstream:MRPS36:protein_coding,0:inside:CCDC125:protein_coding,63236:downstream:AK6:protein_coding,76995:downstream:TAF9:protein_coding,10306:downstream:CDK7:protein_coding,81545:upstream:RAD17:protein_coding	intron:CCDC125:protein_coding	transcribed;CCDC125-202:protein_coding:5,CCDC125-203:protein_coding:1,CCDC125-204:processed_transcript:1,CCDC125-201:protein_coding:5,CCDC125-205:protein_coding:2
5	5_68331801_69054424	68589475	68589489	68589469	STR_1144999	1	A	15.0,16.0,17.0,18.0	15.0	"{""15.0"": 425188.09, ""16.0"": 184715.79, ""17.0"": 365091.38, ""18.0"": 0.0}"	"{""15.0"": 426431, ""16.0"": 166850, ""17.0"": 381537}"	"{""[15.0, 15.0]"": 93321, ""[15.0, 16.0]"": 72910, ""[15.0, 17.0]"": 166879, ""[16.0, 16.0]"": 14833, ""[16.0, 17.0]"": 64274, ""[17.0, 17.0]"": 75192}"	"{""15.0"": 285917.08, ""16.0"": 121788.39, ""17.0"": 251798.51, ""18.0"": 0.0}"	"{""15.0"": 286726, ""16.0"": 109608, ""17.0"": 263050}"	"{""[15.0, 15.0]"": 62144, ""[15.0, 16.0]"": 47450, ""[15.0, 17.0]"": 114988, ""[16.0, 16.0]"": 9100, ""[16.0, 17.0]"": 43958, ""[17.0, 17.0]"": 52052}"	0.18466664901703853	0.6241356854741553	1.4816589395669426	0.0249642100788291	"{""15.0"": 1.0, ""16.0"": 0.9, ""17.0"": 0.94, ""18.0"": ""NaN""}"	1.34e-10	-0.051529165269083244	-0.06569339995046707	0.102369	False	NA	NA	False	NA	none	none	intergenic	untranscribed
