str-gene	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld
chr22_37074996-ENSG00000128311.13	TST	198	5	0.364138335299706	0.028254594957639205	0.03104825428094932	0.02704058165215609	0.17156374488387194	0.07690588374350628	1.0	1.0	False	AdrenalGland	100
chr20_19921845-ENSG00000173418.11	NAA20	198	11	0.6446204763271175	-0.010212621490554684	0.02210060088367453	0.1660474068404286	-0.10961252384802324	0.07879170825218652	1.0	1.0	False	AdrenalGland	100
chr20_19921845-ENSG00000132669.12	RIN2	198	11	0.7555663091468412	-0.01195137041314619	0.03832702833462017	0.972958065862472	0.0027251416604794337	0.08026929504428157	1.0	1.0	False	AdrenalGland	100
chr19_55051418-ENSG00000105048.16	TNNT1	155	6	0.2530146699337636	0.1080131322900786	0.0940482450196454	0.9271590613185564	-0.006225512044054436	0.06795753227124399	1.0	1.0	False	AdrenalGland	100
chr19_55051418-ENSG00000125503.12	PPP1R12C	155	6	0.019231617297134185	0.07254709133523836	0.030578379299919467	0.5390654218079103	-0.0564178159423585	0.09159263087189086	0.6346433708054281	1.0	False	AdrenalGland	100
chr19_55051418-ENSG00000160439.15	RDH13	155	6	0.038177899028358366	-0.10019231635196252	0.0478089615000533	0.6215990608515551	0.04305588013250819	0.08700870301877409	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000126464.13	PRR12	199	3	0.015900442583935727	0.06718922187200982	0.02757975163203808	0.11744648962977736	-0.13403441202729	0.08516816460698788	0.4452123923502004	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000142546.13	NOSIP	199	3	0.8209402984516202	0.008398367228295064	0.03704708714563242	0.4822215776596309	0.06126501487460781	0.08698486168698921	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000142552.7	RCN3	199	3	0.3952631913758122	-0.046570928217087616	0.05464003820415368	0.7872474514701251	-0.023564801453639844	0.08717271102854672	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000104870.12	FCGRT	199	3	0.1963974759049489	-0.04228468203233214	0.032599458785018534	0.907778940336304	0.0105649485808677	0.09106344065387904	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000142534.6	RPS11	199	3	0.7303978000603832	-0.013125149849136715	0.038024331929582725	0.2512824541929477	0.10110753642702497	0.08782367896850032	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000142541.16	RPL13A	199	3	0.33451702244113857	0.041895702748555	0.04328647114751933	0.09321432934714173	-0.1471645803387114	0.08716273304210959	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000090554.12	FLT3LG	199	3	0.8817659059608234	0.0052122476376535104	0.03499089175520595	0.012782683009355334	0.21874397050050945	0.08690524928913956	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000161618.9	ALDH16A1	199	3	0.8446407156553779	0.0087626286438632	0.044646312432327605	0.5049708853344482	0.05709516540429468	0.08545363970541002	1.0	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000104872.10	PIH1D1	199	3	0.004921803575677861	0.0927480912232546	0.03253967050376195	0.1183371192441512	-0.13878022453839378	0.08839936443059887	0.14273230369465795	1.0	False	AdrenalGland	100
chr19_49525050-ENSG00000104888.9	SLC17A7	199	3	0.4140209710360909	0.056534835342546025	0.0690380409512336	0.15871476905051973	-0.11898218145140975	0.08404029278364178	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000269858.5	EGLN2	193	8	0.8433847885658163	-0.008768210315189245	0.04430921295454653	0.14337554748274842	-0.12542736471461954	0.08529258007862585	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000167578.17	RAB4B	193	8	0.8881129938192236	-0.004581809872172479	0.03251431070488918	0.08253532859599591	0.14942529500071494	0.08552665850758723	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000261857.6	MIA	193	8	0.3389164876930325	-0.03459507321794572	0.03606743369432275	0.4089893479540277	-0.06915024414171657	0.08353006554067467	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000077312.8	SNRPA	193	8	0.6767232112695052	0.013900625375690024	0.03327861316894213	0.6755631436165529	-0.033312456708582974	0.0794487837712723	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000188493.14	C19orf54	193	8	0.7755540409457315	0.009215910596453495	0.03226861494714608	0.8214954859224753	-0.019353286440008718	0.08563675586084844	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000086544.2	ITPKC	193	8	0.08137185075324144	-0.11012870898172393	0.06279273734540877	0.8867946848483941	-0.01240160352525272	0.08697486106625983	1.0	1.0	False	AdrenalGland	100
chr19_40795370-ENSG00000123815.11	COQ8B	193	8	0.049807779100647945	0.0556113593232442	0.028135123550977147	0.7907654798720318	-0.02191912204432536	0.08247684684870354	1.0	1.0	False	AdrenalGland	100
chr19_35046809-ENSG00000266964.5	FXYD1	199	3	0.9519932046014504	-0.0018642788171286948	0.03091928850297575	0.9769895137308452	0.002348323801389229	0.08129380116505508	1.0	1.0	False	AdrenalGland	100
chr19_35046809-ENSG00000153902.13	LGI4	199	3	0.767975905706332	-0.0104946146250946	0.035513928322318665	0.005859551683778409	0.2188732547942055	0.07840330323236612	1.0	1.0	False	AdrenalGland	100
chr19_35046809-ENSG00000105707.13	HPN	199	3	0.13977971934712355	0.09521370934175667	0.06417233530487236	0.7645213192581215	0.02397726895742934	0.07991332348561593	1.0	1.0	False	AdrenalGland	100
chr19_35046809-ENSG00000105711.11	SCN1B	199	3	0.005099959680247305	0.15180201901989498	0.053481196125333	0.6237059785626404	-0.03768641856127637	0.07667277171899392	0.18359854848890286	1.0	False	AdrenalGland	100
chr19_35046809-ENSG00000089351.14	GRAMD1A	199	3	0.7149357147555718	0.015311236076906681	0.041850041290555716	0.9541547272708784	-0.004479865069086146	0.07780634834811748	1.0	1.0	False	AdrenalGland	100
chr19_35046809-ENSG00000180884.9	ZNF792	199	3	0.5705034647033409	-0.027001067999519048	0.04750017937308919	0.4396230644653633	0.060070846267328976	0.07754147240424873	1.0	1.0	False	AdrenalGland	100
chr19_15225582-ENSG00000141867.17	BRD4	198	3	0.25851398415696564	0.02520954205774135	0.022234131725678258	0.7923981010754829	-0.0196467217867652	0.07452535755006713	1.0	1.0	False	AdrenalGland	100
chr19_15225582-ENSG00000074181.8	NOTCH3	198	3	0.7246975011112369	0.01774810940187379	0.050308117379128235	0.8759641986350886	0.012351403791718344	0.07900864716386277	1.0	1.0	False	AdrenalGland	100
chr19_15225582-ENSG00000105135.15	ILVBL	198	3	0.1993551901899577	-0.049092904047266635	0.0380990645834433	0.4035614861688153	0.062367203496199286	0.07447440749204108	1.0	1.0	False	AdrenalGland	100
chr19_7183260-ENSG00000171105.13	INSR	172	10	0.3888858327243532	0.0350380454824063	0.040536960125978384	0.6100057321383097	0.04253409761880594	0.08320060961538919	1.0	1.0	False	AdrenalGland	100
chr19_7183260-ENSG00000130544.11	ZNF557	172	10	0.8252219958056892	0.008367113895924226	0.037817360243017316	0.25172960804175964	-0.100410318290698	0.08724139163891527	1.0	1.0	False	AdrenalGland	100
chr19_3466223-ENSG00000183397.5	C19orf71	165	5	0.09894065307557737	-0.08936634415422579	0.0537791943049822	0.8138548327879845	-0.02044262932849745	0.08664803993774035	1.0	1.0	False	AdrenalGland	100
chr19_3466223-ENSG00000161091.12	MFSD12	165	5	0.2713203342151862	0.039364695719458026	0.03563541314181785	0.8446217525859847	-0.01799599646394741	0.09164281401583776	1.0	1.0	False	AdrenalGland	100
chr19_3466223-ENSG00000105325.13	FZR1	165	5	0.2018563674695476	0.04029070185946496	0.03141164950443219	0.7219088188271576	0.030238859036220086	0.08478119836433218	1.0	1.0	False	AdrenalGland	100
chr19_3466223-ENSG00000129932.7	DOHH	165	5	0.25209955610403034	0.031652549205736194	0.027516752039630176	0.3707024809997584	0.08095131301975786	0.09012391054741854	1.0	1.0	False	AdrenalGland	100
chr19_3466223-ENSG00000141905.17	NFIC	165	5	0.04531492337776058	-0.08561376128757102	0.04236462052616157	0.058756523755422285	-0.17340397525273846	0.09095323316746376	1.0	1.0	False	AdrenalGland	100
chr17_81101636-ENSG00000141577.13	CEP131	198	3	0.003989769916349983	0.10034105169187538	0.034363144925278234	0.6720544024307047	0.03538366917703647	0.08343483656954442	0.09575447799239956	1.0	False	AdrenalGland	100
chr17_81101636-ENSG00000181409.11	AATK	198	3	0.8121864200487067	0.009675375655264596	0.04065505179871163	0.9852986084838312	-0.0015746557499383355	0.08532659662856537	1.0	1.0	False	AdrenalGland	100
chr17_81101636-ENSG00000175866.15	BAIAP2	198	3	0.5063174268402075	0.019011315403513127	0.02854392413291145	0.5025667845575057	0.05537771224875808	0.08241565973081763	1.0	1.0	False	AdrenalGland	100
chr17_81101636-ENSG00000176108.9	CHMP6	198	3	0.05510292691392246	0.06240885043721811	0.03230677853788399	0.4406724939659228	0.0642443461043744	0.08311845658690457	1.0	1.0	False	AdrenalGland	100
chr17_78402398-ENSG00000087157.18	PGS1	166	11	0.07993785350531553	-0.05451791685763914	0.03089651207035012	0.8177305153159496	0.02053631421996787	0.08893195288407937	1.0	1.0	False	AdrenalGland	100
chr17_78402398-ENSG00000184557.4	SOCS3	166	11	0.6765025493952916	-0.020497346451645304	0.04901763292818035	0.9030609639293644	-0.010902324409802627	0.08934274917821493	1.0	1.0	False	AdrenalGland	100
chr17_78129115-ENSG00000089685.14	BIRC5	165	13	0.6279529883888453	-0.012163750076618546	0.02504140843006415	0.5366670406352099	0.05588103969281266	0.09020615718663116	1.0	1.0	False	AdrenalGland	100
chr17_78129115-ENSG00000183077.15	AFMID	165	13	0.6579995275871977	0.02389059019379454	0.053846302424029636	0.8781258905722154	0.014159014912405113	0.09215530272192307	1.0	1.0	False	AdrenalGland	100
chr17_78129115-ENSG00000167900.11	TK1	165	13	0.6550803947342198	0.011627627008953615	0.025970047573723013	0.5265976101505658	0.05917254104848463	0.0932009123960536	1.0	1.0	False	AdrenalGland	100
chr17_78129115-ENSG00000167895.14	TMC8	165	13	0.01437307971545682	-0.11177123798881416	0.04505766608601675	0.5402742577858716	-0.0545899029250432	0.08890911663358952	0.31620775374004995	1.0	False	AdrenalGland	100
chr17_78129115-ENSG00000141524.15	TMC6	165	13	0.6260895985620896	0.02382310903467133	0.048779657962595584	0.8293678536435958	0.018143924664151087	0.0840229930473649	1.0	1.0	False	AdrenalGland	100
chr17_78129115-ENSG00000078687.17	TNRC6C	165	13	0.4127792370045167	0.03229790173263705	0.03931040369170651	0.6509792249571009	-0.038269409632691535	0.0843986668193118	1.0	1.0	False	AdrenalGland	100
chr17_59721716-ENSG00000062716.12	VMP1	197	7	0.8154053548157828	-0.00615859111804816	0.02633742956020969	0.7774452358309772	-0.02217050153021967	0.07830899430161067	1.0	1.0	False	AdrenalGland	100
chr17_59721716-ENSG00000141378.14	PTRH2	197	7	0.9445812274934484	0.001500251189232714	0.0215492548667591	0.8102892512524781	0.01846431766914117	0.07679377872228943	1.0	1.0	False	AdrenalGland	100
chr17_59721716-ENSG00000141367.11	CLTC	197	7	0.19874446134326887	-0.017937556846002258	0.01390127958902974	0.6983251245810301	0.02926587307064271	0.07537646039799019	1.0	1.0	False	AdrenalGland	100
chr17_40021072-ENSG00000126368.5	NR1D1	194	4	0.9080190076178392	-0.007854493836197391	0.06787524548914338	0.9695643189196628	-0.003257618496516873	0.08524649781155269	1.0	1.0	False	AdrenalGland	100
chr17_40021072-ENSG00000126351.12	THRA	194	4	0.8043371495795062	0.007257090449492838	0.029245166174272388	0.8252981491540806	-0.018130763721076748	0.08200418176717443	1.0	1.0	False	AdrenalGland	100
chr17_40021072-ENSG00000008838.19	MED24	194	4	0.20947065177655388	0.029020262528625818	0.02303083631262564	0.5587417769776839	-0.05099745217660191	0.08703648506446554	1.0	1.0	False	AdrenalGland	100
chr17_40021072-ENSG00000108342.12	CSF3	194	4	0.6599949561591776	-0.03273211097921298	0.07426684126035331	0.6221327405587196	-0.04415163057440198	0.08941513656398534	1.0	1.0	False	AdrenalGland	100
chr17_40021072-ENSG00000108344.14	PSMD3	194	4	0.9826603854782672	-0.0004756134595362742	0.021849720459555855	0.2759462956393683	0.09243453155995172	0.08455538081737367	1.0	1.0	False	AdrenalGland	100
chr17_40021072-ENSG00000167914.11	GSDMA	194	4	1.6554556578219488e-06	0.3191906762974057	0.06415019709495448	0.8464141578849866	0.01583484183595354	0.0816195158069765	5.9596403681590146e-05	0.006036930475602745	True	AdrenalGland	100
chr17_40021072-ENSG00000172057.9	ORMDL3	194	4	0.2723954613370064	-0.03338755319507381	0.0303155795802644	0.461953357193761	-0.061715858581170936	0.08369403815201698	1.0	1.0	False	AdrenalGland	100
chr17_39685490-ENSG00000141741.11	MIEN1	153	3	0.992601699934174	-0.00031286135356346784	0.033670453702699166	0.9645724211184948	0.004117842919458596	0.0925164636168774	1.0	1.0	False	AdrenalGland	100
chr17_39685490-ENSG00000141736.13	ERBB2	153	3	0.12315852675593468	-0.04265418635785741	0.027473217583558945	0.9443123533315814	0.006119345633676762	0.0874226427736617	1.0	1.0	False	AdrenalGland	100
chr17_39685490-ENSG00000161395.13	PGAP3	153	3	0.00044554776882118827	-0.13152058221326648	0.03641683153763388	0.6989990881994086	0.03561523702085437	0.09188669765275063	0.006683216532317824	0.30096961811265543	False	AdrenalGland	100
chr17_39685490-ENSG00000141744.3	PNMT	153	3	0.18626897268486373	-0.05510140268103544	0.04145127780536618	0.02593606189577316	0.20647437669482405	0.09155654128940026	1.0	1.0	False	AdrenalGland	100
chr17_39685490-ENSG00000173991.5	TCAP	153	3	0.14062104839611486	-0.08073834655397674	0.05443220918889378	0.2063263985206597	0.111595149330441	0.08782823216235712	1.0	1.0	False	AdrenalGland	100
chr17_39685490-ENSG00000131748.15	STARD3	153	3	0.1186114940358028	-0.06012556115490578	0.038250742270008097	0.8198503395703356	-0.022047030895014988	0.09659702595114078	1.0	1.0	False	AdrenalGland	100
chr17_39685490-ENSG00000131771.13	PPP1R1B	153	3	0.9199531955378026	-0.0036743936225708883	0.03648692972871321	0.9679781523833141	0.0037951752318120843	0.09434147005059762	1.0	1.0	False	AdrenalGland	100
chr17_39338536-ENSG00000125686.11	MED1	194	3	0.0009902418770590916	0.06940702326667111	0.020688339437967586	0.19384464369604631	0.10498385087194403	0.08046367500241333	0.027726772557654558	0.8981525527940113	False	AdrenalGland	100
chr17_39338536-ENSG00000108306.11	FBXL20	194	3	0.10772931823200853	-0.045137923181252274	0.02790608933998457	0.4433934027768449	-0.0650411185643734	0.0846482547949749	1.0	1.0	False	AdrenalGland	100
chr17_29551005-ENSG00000167549.18	CORO6	189	3	0.9502739119382444	-0.002735109787965145	0.04378752573310391	0.7838670059213153	-0.023365466667468842	0.08504069372285449	1.0	1.0	False	AdrenalGland	100
chr17_29551005-ENSG00000198720.12	ANKRD13B	189	3	0.05734606741026076	0.05874911190989213	0.030681330052148518	0.6359280400390444	0.03979309870532241	0.08389332067633161	0.9175370785641722	1.0	False	AdrenalGland	100
chr17_29551005-ENSG00000167543.15	TP53I13	189	3	0.23929254835766106	-0.04193269287173074	0.03549792420393197	0.91042445108871	-0.009310170544328115	0.08262054172768156	1.0	1.0	False	AdrenalGland	100
chr17_29551005-ENSG00000168792.4	ABHD15	189	3	0.9954020755407668	-0.00023615307696088486	0.04091414042372751	0.3151139387416059	-0.08393585995838905	0.08328671568904532	1.0	1.0	False	AdrenalGland	100
chr17_29551005-ENSG00000160551.11	TAOK1	189	3	0.3418346060927818	0.022583160881111702	0.02368560695212574	0.2525142495960899	-0.09585060812574477	0.08345615596488704	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000170049.9	KCNAB3	175	6	0.11917786180781426	0.08965016778542845	0.057185943146808964	0.5305289231016566	-0.06953043007674485	0.11058681806013183	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000179859.9	AC025335.1	175	6	0.255395345167599	-0.06724093326819611	0.05888237963993408	0.9348057512357256	-0.008829740963926665	0.10775189064564432	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000170004.16	CHD3	175	6	0.957636069832642	-0.0024874724630927665	0.04674456595271551	0.6758629770462057	0.04686583597119109	0.11185666372707484	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000182224.11	CYB5D1	175	6	0.5678900910061483	0.03458025322229922	0.0604024203653841	0.07731729780803999	-0.1925523141067713	0.10821339104589388	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000183011.13	NAA38	175	6	0.727204240892976	0.014846909016468048	0.04247596335558093	0.8346167503808013	0.021370651516966908	0.10216972528499188	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000167874.6	TMEM88	175	6	0.7066402970882133	-0.02375247948213262	0.06298227071804824	0.2926541150001717	0.11386174292713115	0.10779953539993124	1.0	1.0	False	AdrenalGland	100
chr17_7823348-ENSG00000132510.10	KDM6B	175	6	0.05558539328995901	-0.10751811911631562	0.055705396693747064	0.011984664339668594	-0.2708709549368898	0.1064182450059285	0.8337808993493852	1.0	False	AdrenalGland	100
chr17_2593585-ENSG00000132361.16	CLUH	152	5	0.029610638624284133	-0.07164976095218042	0.032542021795556264	0.7323023014520686	-0.032797385643190256	0.09565586946005904	0.7994872428556716	1.0	False	AdrenalGland	100
chr17_2593585-ENSG00000007168.12	PAFAH1B1	152	5	0.33603408134359025	0.01941845174807881	0.020103204124849262	0.5115905580974163	0.06090364653589815	0.09251075724227613	1.0	1.0	False	AdrenalGland	100
chr17_2593585-ENSG00000127804.12	METTL16	152	5	0.0016774166394736615	0.09651741614382488	0.03001730348835189	0.5527145826571385	-0.0560679923747309	0.09417047294260483	0.06709666557894647	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000196155.12	PLEKHG4	189	5	0.6849554215085849	-0.020345254436628917	0.05005369702372808	0.7318202764452362	0.030527536186187063	0.08891871126725504	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000135740.16	SLC9A5	189	5	0.12322517880633195	0.06954312778438346	0.04487344691692149	0.8449962490364337	0.01751517244689306	0.08943962986292983	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000135723.13	FHOD1	189	5	0.7138093125263305	0.014718072596806644	0.0400587147631031	0.10730000175840924	0.1450599010333995	0.08955548342768223	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000168701.18	TMEM208	189	5	0.489655252733802	-0.017742017278626357	0.025620378553796147	0.2279397442838972	-0.10661337392807216	0.08807798012708556	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000125122.15	LRRC29	189	5	0.7601794766429979	0.012564205253054529	0.04108897430700799	0.031103944999679407	-0.18817939703846287	0.08650247816661985	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000102890.14	ELMO3	189	5	0.21585151676961148	-0.07448641987942851	0.05994028836184756	0.4774791061068343	-0.06459260452526071	0.0907098167883649	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000205250.8	E2F4	189	5	0.7721236274073959	0.005448210345207136	0.018780340695363773	0.4240966220694029	-0.07246026249079204	0.09041270628070233	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000179044.15	EXOC3L1	189	5	0.7157937776204595	-0.01490555756352384	0.040865398050384576	0.7259041880036596	0.03107866119620196	0.08849008403683213	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000140939.14	NOL3	189	5	0.8905733482816769	-0.005405155844246244	0.03922361901675055	0.9596328439080224	0.004486855608925075	0.08850561723495744	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000102878.16	HSF4	189	5	0.7487574361396812	-0.010891272453603777	0.033945613002701304	0.3903568993000505	-0.07752182245214959	0.08999839195665778	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000135722.8	FBXL8	189	5	0.9941478165648912	0.0003249979072808065	0.04423874356270454	0.7993956108223865	-0.02288558929474254	0.08990134378569062	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000102871.15	TRADD	189	5	0.20226619884550692	0.035966928911363195	0.028087955692852908	0.5266480430434624	0.05711860623040296	0.09001361195700408	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000237172.3	B3GNT9	189	5	0.1208185875221903	-0.06039549715367061	0.03871845577311915	0.4398630357246708	0.07169118936891841	0.09257575422524908	1.0	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000125149.11	C16orf70	189	5	0.059412725853051726	0.04484746174127645	0.023616562592396355	0.2858522424064384	-0.08942076253432955	0.08349775589844192	0.8911908877957759	1.0	False	AdrenalGland	100
chr16_67195891-ENSG00000067955.13	CBFB	189	5	0.7153336978213518	-0.012468712277353182	0.03412670715066185	0.2050870651392486	0.11578313080636934	0.09098834103203884	1.0	1.0	False	AdrenalGland	100
chr16_20353759-ENSG00000169347.16	GP2	172	7	0.10312356225072923	0.13844562731806645	0.08438276694391138	0.5035320530508891	-0.054800317092070665	0.08170759026528131	1.0	1.0	False	AdrenalGland	100
chr15_98649031-ENSG00000140443.13	IGF1R	159	4	0.6239991051562561	0.019708917929332933	0.040107762571618334	0.8170118648026233	0.01988758713662301	0.08576885427972902	1.0	1.0	False	AdrenalGland	100
chr15_74668728-ENSG00000179151.11	EDC3	180	12	0.8074606191542564	0.008172787223762364	0.03347543305101206	0.3486830460817334	0.09051614208083973	0.09627842623114796	1.0	1.0	False	AdrenalGland	100
chr15_74668728-ENSG00000179335.18	CLK3	180	12	0.5214829729580162	0.022564283375270947	0.03511389865851687	0.32999615505136826	0.08878707885985858	0.0908436895977064	1.0	1.0	False	AdrenalGland	100
chr15_68286475-ENSG00000137809.16	ITGA11	185	5	0.04572842241880847	0.08741272625040733	0.04339335279730543	0.8932363208251441	-0.011607255867978663	0.08634092074273864	1.0	1.0	False	AdrenalGland	100
chr15_68286475-ENSG00000169018.5	FEM1B	185	5	0.16676467288542215	-0.034301831680716564	0.024689498489896367	0.6237852325530431	0.040376796525780974	0.08215095117567972	1.0	1.0	False	AdrenalGland	100
chr15_68286475-ENSG00000129007.14	CALML4	185	5	0.3091179879635173	-0.05128094487323545	0.05025133544327206	0.8009284211132843	0.021027719727866663	0.08324932494868469	1.0	1.0	False	AdrenalGland	100
chr15_68286475-ENSG00000033800.13	PIAS1	185	5	0.4116495988919564	0.021041665768050662	0.02555893767920313	0.3825051745161989	0.0738658389522685	0.08433823573534573	1.0	1.0	False	AdrenalGland	100
chr15_67241039-ENSG00000103591.12	AAGAB	174	19	0.2390962557482924	0.02461208367729004	0.02081799602143864	0.9543793753840302	-0.0050110382904947105	0.08743738673365238	1.0	1.0	False	AdrenalGland	100
chr15_67241039-ENSG00000166949.15	SMAD3	174	19	0.36639175406407865	-0.040968317637791886	0.04521040598647038	0.956093202159116	-0.004923936657815941	0.08927482937630382	1.0	1.0	False	AdrenalGland	100
chr15_65725675-ENSG00000074621.13	SLC24A1	193	9	0.6024916532694098	0.016806644717893948	0.0322054664076325	0.7561126600099515	0.026659680442753263	0.08568876077583439	1.0	1.0	False	AdrenalGland	100
chr15_63071202-ENSG00000185088.13	RPS27L	199	6	0.5054966981345258	-0.025240019933446184	0.03782317260850758	0.7836383685965729	-0.0215269949406866	0.07827261670676179	1.0	1.0	False	AdrenalGland	100
chr15_63071202-ENSG00000103642.11	LACTB	199	6	0.29509410441691164	0.0372989225187932	0.03551169733814116	0.2414669800249339	-0.09262130963056564	0.07879127149670515	1.0	1.0	False	AdrenalGland	100
chr15_63071202-ENSG00000140416.19	TPM1	199	6	0.3725304127886241	0.044812507940927344	0.050116830863279116	0.07559151647306374	0.13710317779991268	0.07667735683441101	1.0	1.0	False	AdrenalGland	100
chr15_51223259-ENSG00000137869.14	CYP19A1	199	3	0.009379584356958437	0.15964101541763626	0.060733406640167575	0.17992247240298034	-0.10587643066055707	0.07862094989436975	0.22511002456700246	1.0	False	AdrenalGland	100
chr15_50104867-ENSG00000140284.10	SLC27A2	160	17	0.7547789413002985	-0.01759078313671493	0.056196998925600934	0.3858233783276178	0.07837919028971285	0.0900685028897994	1.0	1.0	False	AdrenalGland	100
chr15_50104867-ENSG00000104043.14	ATP8B4	160	17	0.9810520942926256	-0.001066476681655243	0.04481609365286561	0.3056515467657189	0.09635618037016196	0.09368262616941876	1.0	1.0	False	AdrenalGland	100
chr14_103425240-ENSG00000166165.12	CKB	191	9	0.0013285334505158375	-0.12779110567211446	0.03910265414585816	0.6280009628618843	0.039825080624931404	0.08203060281307188	0.03055626936186426	0.9659428066974453	False	AdrenalGland	100
chr14_103425240-ENSG00000075413.17	MARK3	191	9	0.01784843406440836	0.07941213252362789	0.033174438858313886	0.5910729176258964	-0.043293788330595766	0.08041504341543859	0.5711498900610675	1.0	False	AdrenalGland	100
chr14_102482045-ENSG00000156381.8	ANKRD9	166	5	0.07573124472866864	-0.07499403003610541	0.041896410369667465	0.7501320245661958	0.02754201205517661	0.08630464572575354	1.0	1.0	False	AdrenalGland	100
chr14_102482045-ENSG00000196663.15	TECPR2	166	5	0.2001543376005553	-0.038100508641042606	0.02959251947407665	0.4295648892564328	-0.07222684735031262	0.09115468207546118	1.0	1.0	False	AdrenalGland	100
chr14_64247333-ENSG00000140009.18	ESR2	199	6	0.11199933935089704	-0.07888029478218556	0.04936946217237185	0.4394081188379497	-0.061551163785526164	0.07941492695087439	1.0	1.0	False	AdrenalGland	100
chr14_64247333-ENSG00000054654.16	SYNE2	199	6	0.2303400759732981	0.03589733583545696	0.029817407586860925	0.06633819638331402	-0.14115203016507533	0.07636861461915705	1.0	1.0	False	AdrenalGland	100
chr14_55266785-ENSG00000126775.8	ATG14	176	7	0.1119404111264569	0.05311273668031551	0.03320805756664018	0.9094117259367199	-0.009747730611539336	0.08551971221525029	1.0	1.0	False	AdrenalGland	100
chr14_55266785-ENSG00000178974.9	FBXO34	176	7	0.9918340247362959	0.00041383875860995234	0.0403641909943464	0.7262849135904719	-0.0305971372649734	0.08723108157807133	1.0	1.0	False	AdrenalGland	100
chr14_55266785-ENSG00000126787.12	DLGAP5	176	7	0.1350392619003435	-0.039320594415989986	0.026161070423599983	0.40985699777412576	-0.07138418115063114	0.08636176983849732	1.0	1.0	False	AdrenalGland	100
chr13_42173942-ENSG00000023516.8	AKAP11	169	11	0.29909383438722864	0.0222333276483571	0.02132978199953704	0.7157126664658029	0.03250097418635915	0.08905499294496289	1.0	1.0	False	AdrenalGland	100
chr13_42399146-ENSG00000023516.8	AKAP11	166	5	0.2792859230130444	-0.023941916492382025	0.02203871163966435	0.7641668752530806	0.02789649941118553	0.09279378653619784	1.0	1.0	False	AdrenalGland	100
chr12_123244433-ENSG00000139697.13	SBNO1	198	3	0.8122290992064436	0.0066154827573070285	0.027804098685224068	0.213341650753656	0.10241379627004768	0.08197999223915295	1.0	1.0	False	AdrenalGland	100
chr12_123244433-ENSG00000111328.6	CDK2AP1	198	3	0.2574861593420175	0.03172331269839937	0.027918518114755538	0.9630136194198172	-0.003700097772163111	0.07967028371539353	1.0	1.0	False	AdrenalGland	100
chr12_123244433-ENSG00000130921.7	C12orf65	198	3	0.5794619305034552	0.018263682569935408	0.032891526985733915	0.005432516919059821	-0.21188135227661986	0.07520374634890309	1.0	1.0	False	AdrenalGland	100
chr12_123244433-ENSG00000051825.14	MPHOSPH9	198	3	0.4393773598827724	-0.01959406037349889	0.02527869888194232	0.15630020742246234	0.11422406360342405	0.08020677658911915	1.0	1.0	False	AdrenalGland	100
chr12_123244433-ENSG00000090975.12	PITPNM2	198	3	0.03959125049128347	-0.07817496317342193	0.037684850832663735	0.4490741432256641	-0.06051500427365562	0.07975433934504922	1.0	1.0	False	AdrenalGland	100
