str-exon	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld
chr15_74668728-ENSG00000179151.11_9	EDC3	132	9	0.4306476041651609	-0.08132896498637097	0.10280012953807777	0.4033053523595135	0.09267093228644883	0.11043752873917582	1.0	1.0	False	Brain_CerebellarHemisphere	100
chr15_63071202-ENSG00000140416.19_15	TPM1	152	6	0.05896462320830841	-0.0971994204039099	0.05100028949349751	0.4639185780786351	0.06769774197174913	0.0921475726590788	0.23585849283323365	1.0	False	Brain_CerebellarHemisphere	100
chr15_63071202-ENSG00000140416.19_14	TPM1	152	6	0.1357026199222976	-0.05615073475010133	0.03739203207035443	0.43549795473016617	-0.07326692490294992	0.09365174990062868	0.5428104796891904	1.0	False	Brain_CerebellarHemisphere	100
chr15_63071202-ENSG00000140416.19_13	TPM1	152	6	0.007153630075599309	0.13327642389935432	0.04873727608707736	0.9461913035753066	0.006224935157562861	0.09204925433154013	0.028614520302397237	0.4741713223047061	False	Brain_CerebellarHemisphere	100
chr15_63071202-ENSG00000140416.19_12	TPM1	152	6	0.16005683478527227	0.06909825094232147	0.04889188725149346	0.4620119104926567	-0.06814632472562028	0.0923627999629202	0.6402273391410891	1.0	False	Brain_CerebellarHemisphere	100
chr15_63071202-ENSG00000140416.19_9	TPM1	152	6	0.06457041150770795	-0.11092808922279204	0.05948882532741653	0.8066256154214557	0.021602030833672042	0.08806334586442577	0.2582816460308318	1.0	False	Brain_CerebellarHemisphere	100
chr15_63071202-ENSG00000140416.19_8	TPM1	152	6	0.018958446716561158	0.152236694541993	0.06403878264403493	0.2807560496481811	0.0986620399363614	0.09107461429042338	0.0947922335828058	0.8788391439657136	False	Brain_CerebellarHemisphere	100
chr14_103425240-ENSG00000075413.17_6	MARK3	142	9	0.5908448068708658	0.048507390049944914	0.08997477401691856	0.3685966815958914	0.08554841933475346	0.09477438809474724	0.5908448068708658	1.0	False	Brain_CerebellarHemisphere	100
chr12_51008215-ENSG00000110911.14_6	SLC11A2	104	6	0.6170382569193342	-0.05034478774831039	0.10027080278296438	0.2514452343017243	0.11459691802211686	0.09917232890573928	1.0	1.0	False	Brain_CerebellarHemisphere	100
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	138	3	0.06100367297316445	-0.18006400196499078	0.09513649586481604	0.2273868398678457	-0.117825624043811	0.09706883561604596	0.1220073459463289	0.9895366527787705	False	Brain_CerebellarHemisphere	100
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	138	3	0.07086752298185575	-0.1781838497229288	0.0976973724605583	0.3165540922839388	-0.0962166377764206	0.09563296060599327	0.1417350459637115	1.0	False	Brain_CerebellarHemisphere	100
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	138	3	0.004471859921177168	-0.2685602703801269	0.09254096281063412	0.3478877556826061	0.08940804993934551	0.09484373520736067	0.004471859921177168	0.13475248029759596	False	Brain_CerebellarHemisphere	100
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	124	3	0.030574957578595026	0.1977776366316069	0.09011792746081064	0.07978294826397073	0.1838805081642652	0.1038570686830596	0.030574957578595026	0.4862619914977746	False	Brain_CerebellarHemisphere	100
chr9_120813367-ENSG00000095261.13_10	PSMD5	136	7	0.770312900772858	-0.028903348213133943	0.09874954568003737	0.615072481192303	-0.04769450353334664	0.09457673058589172	0.770312900772858	1.0	False	Brain_CerebellarHemisphere	100
chr6_34237683-ENSG00000186577.12_3	C6orf1	146	3	0.27733048349228306	-0.09730804925001532	0.0891642857902137	0.11077091531141392	0.1523528604126378	0.09482358030795064	0.8319914504768492	1.0	False	Brain_CerebellarHemisphere	100
chr5_141573990-ENSG00000131504.15_8	DIAPH1	120	4	0.8294252423727423	-0.019469260074908092	0.09011637430185833	0.3541557949953903	0.08494978107308722	0.09122511594202104	1.0	1.0	False	Brain_CerebellarHemisphere	100
chr4_82942134-ENSG00000189308.10_6	LIN54	134	6	0.00639794245300889	-0.25477608321416584	0.09160013248039656	0.14628704825094282	-0.13799666146311218	0.0942980984864942	0.02559176981203556	0.4438827747631505	False	Brain_CerebellarHemisphere	100
chr3_141987266-ENSG00000114126.17_11	TFDP2	115	9	0.013805527644863258	0.2492158298393373	0.0991847220578576	0.3600433608194069	0.10706008953288766	0.11635883693625147	0.041416582934589774	0.577536548366287	False	Brain_CerebellarHemisphere	100
chr3_58389659-ENSG00000168297.15_7	PXK	126	6	0.5641824526704736	-0.04367243590456271	0.07548130739693511	0.7662980066248375	0.03047549952230157	0.10225340365867117	0.5641824526704736	1.0	False	Brain_CerebellarHemisphere	100
chr3_58389659-ENSG00000168297.15_5	PXK	134	6	0.2304588514131629	-0.10624141017210036	0.08809050123894666	0.5273996658761393	-0.061636687666416966	0.09721068226505804	0.4609177028263258	1.0	False	Brain_CerebellarHemisphere	100
chr1_150579759-ENSG00000143384.12_2	MCL1	149	7	0.16644659893121766	-0.1135333416917714	0.08155971642447815	0.8725752888331071	0.015002584595544247	0.0933427897647132	0.4993397967936529	1.0	False	Brain_CerebellarHemisphere	100
chr22_29967918-ENSG00000100330.15_3	MTMR3	150	12	0.6348837189223704	-0.03709670815921429	0.07792618632406627	0.00799581529112741	0.26201627747853423	0.09717880771523094	1.0	1.0	False	Brain_Cerebellum	100
chr19_55051418-ENSG00000160439.15_8	RDH13	135	5	0.5526282661881114	-0.054233925618464386	0.09104378704975943	0.0987023353139286	0.14815676319522753	0.0889539376163798	1.0	1.0	False	Brain_Cerebellum	100
chr19_40795370-ENSG00000269858.5_2	EGLN2	162	9	0.3572425774284705	0.07851840634320999	0.08499571706532955	0.1041953892823222	-0.14267671513750987	0.08721743727800595	1.0	1.0	False	Brain_Cerebellum	100
chr19_3466223-ENSG00000141905.17_12	NFIC	134	5	0.39917959834846617	0.07226376865057392	0.08537070830466345	0.0803180562935086	0.18503569470767345	0.10480135363998326	0.39917959834846617	1.0	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_28	BAIAP2	170	3	0.6440627427523758	0.026237978474494963	0.05666856619145806	0.7682666179855979	-0.02317311039989357	0.0784987710821634	0.6440627427523758	1.0	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_27	BAIAP2	170	3	0.07759187220256045	0.1407914937362941	0.07920226379591815	0.6605581917157868	0.03628083754146995	0.08244524118919809	0.07759187220256045	0.7728428293935337	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_26	BAIAP2	170	3	0.10196027715031312	0.12927940017596545	0.07854164714481641	0.34873042930353604	0.06601850482163647	0.07022189266879678	0.20392055430062625	1.0	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_25	BAIAP2	170	3	0.08536969887130516	0.13601839352515238	0.07851728014673015	0.6611655336923298	-0.035535327482293017	0.08090564002810523	0.17073939774261032	1.0	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_24	BAIAP2	170	3	0.10437613933698338	0.1287633613091881	0.0787836464503406	0.5507620125861731	-0.04846884148677502	0.08104672223052421	0.2087522786739668	1.0	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_23	BAIAP2	170	3	0.10075811799663756	0.12894497196961918	0.07806066248738246	0.3107877498996329	-0.08375658798167959	0.08234230658435596	0.20151623599327512	1.0	False	Brain_Cerebellum	100
chr17_81101636-ENSG00000175866.15_22	BAIAP2	170	3	0.1048453869515301	0.12934388949883185	0.07924693152951484	0.6001531498125137	0.04205489837075509	0.08005111657791243	0.2096907739030602	1.0	False	Brain_Cerebellum	100
chr17_78402398-ENSG00000087157.18_5	PGS1	151	9	0.0579470251538032	0.14908606508200134	0.0778994575004024	0.4431611053725025	-0.07089786906928051	0.09215548206963414	0.1738410754614096	1.0	False	Brain_Cerebellum	100
chr17_78402398-ENSG00000087157.18_4	PGS1	151	9	0.007302307381850411	-0.236047982571894	0.08653536350486926	0.8461823531777474	0.01768062216327699	0.09095062090882773	0.02190692214555124	0.3803113296991795	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_16	MED24	169	5	0.19415059180514754	0.11156567126197006	0.08551928742052553	0.4738509928292837	0.06293671337343781	0.08763852902131251	0.7766023672205902	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_29	MED24	169	5	0.29981585368190056	0.09104072339902536	0.08748615732147637	0.8732267865915279	0.013683044705893146	0.0855995485747678	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_28	MED24	169	5	2.2201278300390458e-10	0.4761094673820812	0.06964442186989687	0.6150429283538157	-0.04515710195439928	0.08959754718996485	8.880511320156183e-10	1.584052732962515e-07	True	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_27	MED24	169	5	0.016246170176779554	0.17781410877518156	0.07310421747903527	0.8697278840310627	0.014366179879447003	0.08743821101352381	0.08123085088389778	0.7921261204196925	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_26	MED24	169	5	0.34784133820412977	0.08151198566004071	0.0865395685557454	0.7614018054771601	0.02316663934841681	0.07614967628522414	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_25	MED24	169	5	0.3020468482870297	0.09014736916619252	0.08702995425391141	0.2475211798037681	-0.1029563655061564	0.08866609115711009	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_24	MED24	169	5	0.2951310206167857	0.09138029339894699	0.08696179403012816	0.23740453869334324	-0.0971202004384247	0.08185406514400899	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_23	MED24	169	5	0.31680881277600936	0.08602331142086278	0.0856312810267872	0.3624149149614507	0.0799551024783602	0.08750542022489471	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_22	MED24	169	5	0.3049310833298344	0.08764625081088949	0.0851234559041375	0.5100592417737642	-0.058399759501733275	0.08842925745074356	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_21	MED24	169	5	0.3255399409135974	0.08436293723474231	0.08551284636351014	0.5815758000381701	0.046934071723208654	0.08497135981474073	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_20	MED24	169	5	0.2371485257611055	0.10201786063151633	0.0859347209670389	0.04203077458875134	-0.16072141359426295	0.07833357673608356	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_19	MED24	169	5	0.3958934291440841	0.059991105413223035	0.07044866775112736	0.7449669489507338	-0.028091948106007552	0.08619356491338799	1.0	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_18	MED24	169	5	0.1279100885353465	0.11940783568567492	0.07797602517803022	0.8062422817088798	0.019054552759104143	0.07754109669411613	0.6395504426767324	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_17	MED24	169	5	0.1696806605331488	0.11740714572953605	0.08506262041463483	0.5528581392643499	0.0505335556975814	0.08494484356466328	0.8484033026657439	1.0	False	Brain_Cerebellum	100
chr17_40021072-ENSG00000008838.19_30	MED24	169	5	0.2783614013073422	0.09440985786028358	0.0867598257309903	0.1036623752566781	-0.14030828078997834	0.08566496504473027	1.0	1.0	False	Brain_Cerebellum	100
chr17_39685490-ENSG00000161395.13_4	PGAP3	138	3	0.8537720644902406	0.015244332777247656	0.08251890066234838	0.5515854343088793	-0.056558431777142384	0.09470489577155664	0.8537720644902406	1.0	False	Brain_Cerebellum	100
chr17_39685490-ENSG00000161395.13_3	PGAP3	132	3	0.11242916757664116	0.15449788372512413	0.09651384693437973	0.9412066283853052	-0.007354663396911487	0.09948125250326807	0.11242916757664116	0.9349682501660644	False	Brain_Cerebellum	100
chr17_2593585-ENSG00000007168.12_2	PAFAH1B1	125	4	0.5586985829825151	-0.06009520152124701	0.1024146448452534	0.5796454183984514	0.06213928529409332	0.1118107159809803	1.0	1.0	False	Brain_Cerebellum	100
chr16_67195891-ENSG00000102890.14_5	ELMO3	151	4	0.02599298920276825	-0.19647200684463287	0.08719050983168906	0.802599410215675	0.02204751325334941	0.08800679607087855	0.02599298920276825	0.42149769514301577	False	Brain_Cerebellum	100
chr16_67195891-ENSG00000205250.8_5	E2F4	161	4	0.40602881308041705	0.06185819535525455	0.07421225924822535	0.5781177010616604	0.05016043334468513	0.0899742814313588	0.8120576261608341	1.0	False	Brain_Cerebellum	100
chr16_67195891-ENSG00000205250.8_4	E2F4	161	4	0.3065545843955352	0.07669507902903044	0.07472275688238872	0.016468655176717306	-0.20698402382667866	0.08521582262086136	0.6131091687910704	1.0	False	Brain_Cerebellum	100
chr16_67195891-ENSG00000205250.8_2	E2F4	161	4	0.8680999554078273	0.008601180961915231	0.051692543367636234	0.4174205741683381	0.06979768456383079	0.0858077365598324	1.0	1.0	False	Brain_Cerebellum	100
chr15_74668728-ENSG00000179151.11_9	EDC3	148	9	0.2032926841593493	-0.12421047267741235	0.09710409472615172	0.6194719607052444	-0.04951716022561197	0.0994559200527389	0.8131707366373973	1.0	False	Brain_Cerebellum	100
chr15_63071202-ENSG00000140416.19_15	TPM1	170	6	0.816589530243008	0.015122546878178468	0.06508200450030206	0.8236520219884786	0.01795754163913075	0.08043343210940414	1.0	1.0	False	Brain_Cerebellum	100
chr15_63071202-ENSG00000140416.19_14	TPM1	170	6	0.5720167593710062	0.03412101827334145	0.060243011038882174	0.4502632502035754	-0.062476303216047135	0.08252558798307796	1.0	1.0	False	Brain_Cerebellum	100
chr15_63071202-ENSG00000140416.19_13	TPM1	170	6	0.00012138746970187273	0.21921126715034792	0.05546946901237496	0.540168804993396	-0.05144040756101663	0.08377459344862136	0.0004855498788074909	0.021570045661776883	True	Brain_Cerebellum	100
chr15_63071202-ENSG00000140416.19_12	TPM1	170	6	0.00420654916966211	0.14933722927204288	0.051337453769715685	0.7060117529506527	-0.0320541519519823	0.08480559433340358	0.01682619667864844	0.3194984653070747	False	Brain_Cerebellum	100
chr15_63071202-ENSG00000140416.19_9	TPM1	170	6	0.9716629122550609	0.0018779619662042093	0.052774010480123236	0.08463376805524228	0.1372352610591608	0.07903101951998948	1.0	1.0	False	Brain_Cerebellum	100
chr15_63071202-ENSG00000140416.19_8	TPM1	170	6	0.33752051756102164	-0.06158415737017955	0.06399646513391867	0.7239002940129557	0.02912307866830025	0.08228101377026073	1.0	1.0	False	Brain_Cerebellum	100
chr14_103425240-ENSG00000075413.17_6	MARK3	161	8	0.26724154345237244	-0.09686709793934516	0.08694849763741185	0.013217470396785995	-0.22207139554504704	0.08842949088336244	0.26724154345237244	1.0	False	Brain_Cerebellum	100
chr12_123244433-ENSG00000130921.7_3	C12orf65	169	3	0.5431905665633743	-0.038518806265161736	0.06320107145926138	0.08653611911564378	0.1390285601434345	0.08055308681548527	1.0	1.0	False	Brain_Cerebellum	100
chr12_51008215-ENSG00000110911.14_11	SLC11A2	145	8	0.6321797153308867	-0.04643683742958835	0.09676153883439463	0.1349005287820971	0.13957412681743234	0.0927173433723126	1.0	1.0	False	Brain_Cerebellum	100
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	156	3	0.3599874892760421	-0.08394153226339984	0.0913737971084566	0.31780417736337635	0.09474805243650236	0.0944775167322775	0.7199749785520843	1.0	False	Brain_Cerebellum	100
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	156	3	0.3331233752202481	-0.08758953106004327	0.09016017564795914	0.9132915451427424	-0.010098717200158612	0.09256262008712332	0.6662467504404962	1.0	False	Brain_Cerebellum	100
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	156	3	0.2464500962414029	-0.10535889969165944	0.09049098101249553	0.9950242688316744	-0.0005520482311691388	0.08835185675363111	0.2464500962414029	1.0	False	Brain_Cerebellum	100
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	149	3	0.5293455593882439	0.05648804767938573	0.08954861827553291	0.5877334212976197	0.04997315610167067	0.09193610404293964	0.5293455593882439	1.0	False	Brain_Cerebellum	100
chr11_245642-ENSG00000185627.17_13	PSMD13	109	21	0.08236195651337147	-0.16287590378741146	0.09261237365608788	0.2812044732035117	0.1222032624594901	0.11265406817196252	0.41180978256685735	1.0	False	Brain_Cerebellum	100
chr11_245642-ENSG00000185627.17_12	PSMD13	109	21	0.5778295556324209	-0.03684941438547918	0.0659453052412132	0.16916036991149788	0.137372304424182	0.09903332693503362	1.0	1.0	False	Brain_Cerebellum	100
chr11_245642-ENSG00000185627.17_11	PSMD13	109	21	0.029806857238649606	-0.18650223951108647	0.08434486638811617	0.04298521519174848	0.21475136487636168	0.10446219195114118	0.14903428619324804	1.0	False	Brain_Cerebellum	100
chr11_245642-ENSG00000185627.17_3	PSMD13	109	21	0.20794712996401726	-0.10960786040032304	0.08635726140307716	0.0920670421388877	-0.1994043551746021	0.11698440534336735	1.0	1.0	False	Brain_Cerebellum	100
chr11_245642-ENSG00000142082.14_1	SIRT3	109	21	0.9772632867205876	-0.0028547334334816754	0.0998605678092266	0.6855256235758599	0.044709674352180616	0.1100206964718833	1.0	1.0	False	Brain_Cerebellum	100
chr9_120813367-ENSG00000095261.13_10	PSMD5	150	7	0.7074626330199112	0.033259645881309086	0.08842415808550558	0.5625887894796128	-0.054462928312179366	0.09380852400854812	0.7074626330199112	1.0	False	Brain_Cerebellum	100
chr6_34237683-ENSG00000186577.12_3	C6orf1	162	3	0.3716893276319526	0.0714498882506128	0.07971670384317797	0.8608802719865659	-0.015177246609620844	0.0864364090658919	1.0	1.0	False	Brain_Cerebellum	100
chr5_141573990-ENSG00000131504.15_8	DIAPH1	141	4	0.4059618733701032	0.07671495096937858	0.09197192183556736	0.4384843438989179	0.07370495742884638	0.09479944862939356	0.8119237467402064	1.0	False	Brain_Cerebellum	100
chr4_82942134-ENSG00000189308.10_6	LIN54	153	6	0.8990675805038192	-0.01214295336797568	0.09554211565495097	0.929984250235862	0.008157884868736098	0.09266057901803457	1.0	1.0	False	Brain_Cerebellum	100
chr3_141987266-ENSG00000114126.17_11	TFDP2	135	8	0.7305324189842293	-0.03235064500702205	0.09368560410813656	0.16914783055302698	-0.14063642243028626	0.10160050437443544	1.0	1.0	False	Brain_Cerebellum	100
chr3_58389659-ENSG00000168297.15_5	PXK	153	7	0.3372922341505953	0.0834134520418933	0.0866003721087857	0.5969134155623226	0.047074477151247435	0.08878796366148217	0.6745844683011906	1.0	False	Brain_Cerebellum	100
chr1_150579759-ENSG00000143384.12_2	MCL1	165	6	0.3021902367944625	-0.09224311617194522	0.08907032415944804	0.7595909395664826	0.02801419580930713	0.09136303575880778	0.9065707103833875	1.0	False	Brain_Cerebellum	100
chr19_55051418-ENSG00000160439.15_8	RDH13	120	5	0.6168297514120361	0.04756445841118778	0.09474339036443633	0.20906818575767994	-0.1268021111417474	0.10024687920492968	1.0	1.0	False	Brain_Cortex	100
chr19_49525050-ENSG00000104870.12_10	FCGRT	163	3	0.2463758053457273	-0.10531560554722297	0.09046074114086504	0.5602883191940193	0.05046218950753562	0.08643005415699613	0.4927516106914546	1.0	False	Brain_Cortex	100
chr19_49525050-ENSG00000104870.12_9	FCGRT	163	3	0.21955078805409492	-0.11076551283494347	0.08980438267202903	0.7474708761027238	-0.029953352294603563	0.09284116547727607	0.43910157610818995	1.0	False	Brain_Cortex	100
chr19_40795370-ENSG00000269858.5_2	EGLN2	157	9	0.18146929615944749	0.13143865166695262	0.0978372330934414	0.6817974660186393	0.0388766675238458	0.09460560900580013	0.5444078884783424	1.0	False	Brain_Cortex	100
chr19_3466223-ENSG00000141905.17_12	NFIC	129	5	0.9840876493444728	0.0017825623701757177	0.08915727948780335	0.9139786005801582	-0.01103462361676476	0.10189907270374712	0.9840876493444728	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_28	BAIAP2	163	3	0.13466040486887393	0.08428007823150489	0.05600257098424897	0.4746108021294266	-0.060354935120573786	0.08417839498913918	0.13466040486887393	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_27	BAIAP2	163	3	0.924469528617636	-0.007582154868541347	0.0798279185718685	0.21932936254343435	-0.10608293181961324	0.08596639452557595	0.924469528617636	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_26	BAIAP2	163	3	0.9604840814071308	-0.0039046731833825288	0.0786637631586779	0.17449284079894534	-0.11750275965844295	0.08607977208312446	1.0	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_25	BAIAP2	163	3	0.8509169211436561	-0.015020263050318856	0.07976488787974248	0.28916851778791297	0.0911743442393432	0.08568202165642301	1.0	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_24	BAIAP2	163	3	0.9312589248792604	-0.006889992561885988	0.07972598243502486	0.7805098077135462	-0.024306142795721623	0.08705407719513493	1.0	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_23	BAIAP2	163	3	0.9893461058276452	-0.0010452739190898695	0.07813586427075307	0.13958634968544606	-0.12895879388279308	0.0867808952010755	1.0	1.0	False	Brain_Cortex	100
chr17_81101636-ENSG00000175866.15_22	BAIAP2	163	3	0.8842625419246023	0.011450689301552536	0.0785146749906589	0.9496668746034664	0.005473713144055292	0.08655224287346924	1.0	1.0	False	Brain_Cortex	100
chr17_78402398-ENSG00000087157.18_5	PGS1	140	8	0.11665745811302546	-0.1357515634297229	0.08586064362679673	0.7802409436431192	-0.02730005391091532	0.0976147706708758	0.34997237433907635	1.0	False	Brain_Cortex	100
chr17_78129115-ENSG00000141524.15_17	TMC6	130	11	0.8657822062525048	0.015463187141261396	0.09126007410387964	0.10769828613255114	-0.16552274919025886	0.10200094591719487	1.0	1.0	False	Brain_Cortex	100
chr17_78129115-ENSG00000141524.15_16	TMC6	131	11	0.8070689209930125	0.022239599812109358	0.0908361555981616	0.6161734587909733	0.04492507627107227	0.08935117805821084	1.0	1.0	False	Brain_Cortex	100
chr17_78129115-ENSG00000141524.15_15	TMC6	131	11	0.8426076720388564	0.017679306810073268	0.08881579587613665	0.4541655053026057	0.06451342020228608	0.08586841369519074	1.0	1.0	False	Brain_Cortex	100
chr17_78129115-ENSG00000141524.15_10	TMC6	128	11	0.22714106822664984	0.11705068971429655	0.09632595402465974	0.901360519469266	0.012925875251380723	0.10402719924736273	0.6814232046799495	1.0	False	Brain_Cortex	100
chr17_78129115-ENSG00000141524.15_5	TMC6	130	11	0.2365125009976111	0.09358104411245743	0.07859401476579572	0.17469655005356582	-0.13825124878203038	0.10115729568443667	0.9460500039904444	1.0	False	Brain_Cortex	100
chr17_40021072-ENSG00000008838.19_19	MED24	162	5	0.4266090049932084	0.06676089362554533	0.08372139635129705	0.07350966619560302	0.16540171493154412	0.0917018083531466	1.0	1.0	False	Brain_Cortex	100
chr17_39685490-ENSG00000161395.13_3	PGAP3	127	3	0.2714984406221472	-0.10834321638776903	0.09798382541903143	0.7836691297347944	0.02585030181864308	0.0939054893863264	0.2714984406221472	1.0	False	Brain_Cortex	100
chr17_2593585-ENSG00000007168.12_2	PAFAH1B1	122	4	0.26690413701894866	0.10001596117808016	0.08955728093073663	0.25150345061042023	-0.12333051148042473	0.10689680196967337	1.0	1.0	False	Brain_Cortex	100
chr16_67195891-ENSG00000205250.8_2	E2F4	154	4	0.046258663833485085	-0.10562891405016474	0.05248065031405691	0.4314754037233215	-0.06767178969084628	0.08574908087859315	0.09251732766697016	0.9320681484201968	False	Brain_Cortex	100
chr15_63071202-ENSG00000140416.19_15	TPM1	163	6	0.05326259903145759	0.12297383730789375	0.06307138691640307	0.4600262098979717	0.061389065225746574	0.08285646431049525	0.21305039612583035	1.0	False	Brain_Cortex	100
chr15_63071202-ENSG00000140416.19_14	TPM1	163	6	0.012931772561489849	0.12399491496976625	0.04922667801579608	0.95648794468844	-0.0045533369802756895	0.083299828768345	0.0517270902459594	0.691309620214753	False	Brain_Cortex	100
chr15_63071202-ENSG00000140416.19_13	TPM1	163	6	0.0017013759403592752	0.15721125265047564	0.04910294045558549	0.5144834271411789	0.05505326852665458	0.08423289916922445	0.006805503761437101	0.1990120483045044	False	Brain_Cortex	100
chr15_63071202-ENSG00000140416.19_12	TPM1	163	6	0.048208071936310035	0.07547768868773931	0.03786203925114003	0.4041010996684369	-0.0692278913658577	0.08271663345642091	0.19283228774524014	1.0	False	Brain_Cortex	100
chr15_63071202-ENSG00000140416.19_9	TPM1	163	6	0.1579355335232761	0.06471883880310635	0.04558101597098351	0.2289113903427195	-0.0988619412169052	0.08179831360656538	0.6317421340931044	1.0	False	Brain_Cortex	100
chr15_63071202-ENSG00000140416.19_8	TPM1	163	6	0.204000313989758	-0.061995379782584015	0.04857166416286709	0.7977844573867822	0.021775200784268915	0.08482149185760672	1.0	1.0	False	Brain_Cortex	100
chr14_103425240-ENSG00000075413.17_6	MARK3	157	9	0.008595129939792369	0.2311552077415285	0.08663095735583545	0.9081784110631131	-0.010677903545754451	0.09240020142747772	0.008595129939792369	0.2359859844280316	False	Brain_Cortex	100
chr12_123244433-ENSG00000130921.7_3	C12orf65	161	3	0.08041909685577388	0.1104807160386352	0.06271644612862941	0.32468500458531835	-0.08763976106601494	0.08865853624747883	0.3216763874230955	1.0	False	Brain_Cortex	100
chr12_51008215-ENSG00000110911.14_11	SLC11A2	130	7	0.028521126296555805	-0.20390646766753634	0.09179695405530623	0.03522443830294539	-0.20880353513454364	0.09785050482507647	0.05704225259311161	0.7332093615237962	False	Brain_Cortex	100
chr12_51008215-ENSG00000110911.14_10	SLC11A2	136	7	0.01980703382215657	-0.21534039412420689	0.09105961289466967	0.2357040205487312	0.11364278086686352	0.09530800659277497	0.03961406764431314	0.5983408073159727	False	Brain_Cortex	100
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	147	3	0.34457381303966816	0.08895022898958874	0.09373943513401643	0.18172853193821986	-0.12996142416512094	0.0967520683288918	0.6891476260793363	1.0	False	Brain_Cortex	100
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	147	3	0.4152158484999896	0.07673491130529864	0.09385583469662367	0.8599492238471855	0.01747266659158379	0.09881708921152504	0.8304316969999792	1.0	False	Brain_Cortex	100
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	147	3	0.0022086205249472572	-0.27977327894349546	0.08943929605122916	0.2064473271694328	0.1206259225797803	0.09496115380264854	0.0022086205249472572	0.08474920305304061	True	Brain_Cortex	100
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	147	3	0.7822809087908805	0.02371008229706064	0.08560573582870842	0.1879746451473919	0.12622889450464675	0.09532928215712504	0.7822809087908805	1.0	False	Brain_Cortex	100
chr9_120813367-ENSG00000095261.13_10	PSMD5	139	6	0.1314287825927287	0.1428208058696619	0.09398560101608897	0.3373510864992987	0.09320386861078883	0.0967304078166428	0.1314287825927287	1.0	False	Brain_Cortex	100
chr6_34237683-ENSG00000186577.12_3	C6orf1	157	3	0.5446530477436092	0.05024792999372393	0.08272791762518522	0.8337244767286591	0.020705445001818645	0.09843367841016594	1.0	1.0	False	Brain_Cortex	100
chr4_82942134-ENSG00000189308.10_6	LIN54	138	6	0.05177163968630954	-0.18050697588147066	0.09180475312787248	0.21197841008494767	0.10935358400293553	0.08710818296665486	0.2588581984315477	1.0	False	Brain_Cortex	100
chr3_58389659-ENSG00000168297.15_5	PXK	145	7	0.4743184933458069	-0.06491746561529509	0.0904434265851203	0.8014418832642918	0.024400749877983442	0.09680965481653343	1.0	1.0	False	Brain_Cortex	100
chr1_150579759-ENSG00000143384.12_2	MCL1	162	8	0.09066144363275992	-0.14858223238289173	0.08719060168185505	0.6901792156654043	0.035401179270431134	0.08862067781324479	0.3626457745310397	1.0	False	Brain_Cortex	100
